year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.5907431818008624,0.45007013339919416,0.8033225115311077,0.3975467284275822,0.8033231721533833,Notomys.alexis,Tobermorey East,60,947,1447
9,0.874643280356231,0.4142272031592224,0.8033225115311077,0.41707309670839304,0.8033231721533833,Notomys.alexis,Tobermorey East,60,947,1447
10,0.9761553117754236,0.3676951732157693,0.8033225115311077,0.5377595400789952,0.8033231721533833,Notomys.alexis,Tobermorey East,60,947,1447
12,0.044500524954038,1.234010866972133,0.8033225115311077,0.7613633770371434,0.8033231721533832,Notomys.alexis,Tobermorey East,60,947,1447
19,0.1481823118315302,0.561082486878803,0.8033225115311077,0.4113473231929228,0.8033231721533833,Notomys.alexis,Tobermorey East,60,947,1447
24,1.7828032226983668,0.9229050584323046,0.8033225115311077,0.9223761672563077,0.8033231721533833,Notomys.alexis,Tobermorey East,60,947,1447
39,1.3198652048125736,0.8555980617930085,0.8033225115311077,1.0925754494666895,0.8033231721533831,Notomys.alexis,Tobermorey East,60,947,1447
43,0.25859211692744566,0.8641166502557729,0.8033225115311077,0.9598565394115298,0.8033231721533832,Notomys.alexis,Tobermorey East,60,947,1447
48,1.4836769725690329,0.6388740095201272,0.8033225115311077,0.8385878549326913,0.8033231721533831,Notomys.alexis,Tobermorey East,60,947,1447
55,1.1326673426689253,0.5780866951807311,0.8033225115311077,0.9046448086142068,0.8033231721533831,Notomys.alexis,Tobermorey East,60,947,1447
