year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.857511325352365,0.4607161748159321,1.0412873535221638,2.061702660372831,1.4342770566944658,Notomys.alexis,Tobermorey East,9000,9011,1575
9,1.5411954945427566,1.1625655935005894,1.0412873535221638,1.8441534484481956,1.3805486687566044,Notomys.alexis,Tobermorey East,9000,9011,1575
10,0.4722932791095531,2.0335205303048483,1.0412873535221638,1.3987909066397841,1.326820280818743,Notomys.alexis,Tobermorey East,9000,9011,1575
12,0.9267709084400282,0.8074603092057693,1.0412873535221638,1.2844676311150884,1.2282105668900698,Notomys.alexis,Tobermorey East,9000,9011,1575
19,1.2264010179681386,0.8550424102050929,1.0412873535221638,0.7314733250720634,0.9406130168491247,Notomys.alexis,Tobermorey East,9000,9011,1575
24,0.2344212685992062,1.578453830415698,1.0412873535221638,0.9858194667000724,0.8763542579433674,Notomys.alexis,Tobermorey East,9000,9011,1575
39,1.754067294014415,1.25107552868797,1.0412873535221638,0.8320301229427296,0.7974289404903585,Notomys.alexis,Tobermorey East,9000,9011,1575
43,0.7428606091329446,1.132895496668173,1.0412873535221638,0.6410478660656296,0.8564726292041533,Notomys.alexis,Tobermorey East,9000,9011,1575
48,1.3401790705438534,1.2934525071084544,1.0412873535221638,1.052307200753346,1.023656718680584,Notomys.alexis,Tobermorey East,9000,9011,1575
55,0.6676311056767295,1.2436716091604438,1.0412873535221638,0.7564054327110276,1.057296895546185,Notomys.alexis,Tobermorey East,9000,9011,1575
