year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.8672517129537256,1.0836785273710527,1.0638052963172302,0.9748293416743345,0.9557288747367516,Notomys.alexis,Tobermorey East,60,1447,3485
9,0.9760165684036735,0.5168776283955571,1.0638052963172302,0.8171329777387398,0.9067332686350685,Notomys.alexis,Tobermorey East,60,1447,3485
10,0.04709877276930907,1.3491923770589895,1.0638052963172302,0.6334111842905134,0.8577376625333855,Notomys.alexis,Tobermorey East,60,1447,3485
12,0.31037512435766956,1.1710605013956283,1.0638052963172302,0.9786133691792682,1.0247882073772767,Notomys.alexis,Tobermorey East,60,1447,3485
19,1.8224955375666063,0.5214254915158618,1.0638052963172302,1.8350575504377953,1.7686485049455485,Notomys.alexis,Tobermorey East,60,1447,3485
24,0.6558054198081094,1.478945080444894,1.0638052963172302,1.079399082583136,1.0948815735943536,Notomys.alexis,Tobermorey East,60,1447,3485
39,1.5706311825625203,1.1347739695032653,1.0638052963172302,1.3093589000655508,1.2716552106052315,Notomys.alexis,Tobermorey East,60,1447,3485
43,0.9384961583499678,1.4661315696938,1.0638052963172302,1.1712687081948352,1.151320947444865,Notomys.alexis,Tobermorey East,60,1447,3485
48,1.1091748873166583,0.8482763225742408,1.0638052963172302,0.4830904800964892,0.5761285481065672,Notomys.alexis,Tobermorey East,60,1447,3485
55,0.007681741432171041,1.0374262891249388,1.0638052963172302,1.3531774548011861,1.263916161290227,Notomys.alexis,Tobermorey East,60,1447,3485
