year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.9890939961938265,1.5623462292388437,1.2407243271729378,1.9527413964064089,1.2407238434668963,Notomys.alexis,Tobermorey East,60,3902,4864
9,1.4360838735585109,1.279165244626171,1.2407243271729378,1.9410522070280056,1.2407238434668963,Notomys.alexis,Tobermorey East,60,3902,4864
10,0.9028301155947658,1.618819597364939,1.2407243271729378,1.8928365956915247,1.2407238434668963,Notomys.alexis,Tobermorey East,60,3902,4864
12,1.2280138492407215,1.073672656066855,1.2407243271729378,1.6630860577475555,1.2407238434668963,Notomys.alexis,Tobermorey East,60,3902,4864
19,1.2921730615635219,1.0853713516479206,1.2407243271729378,0.7984260032629474,1.2407238434668963,Notomys.alexis,Tobermorey East,60,3902,4864
24,1.9614664343878072,1.4285664503950188,1.2407243271729378,0.9674818124590229,1.2407238434668961,Notomys.alexis,Tobermorey East,60,3902,4864
39,0.8461551691775835,0.6130035233763897,1.2407243271729378,1.5678742791418259,1.240723843466896,Notomys.alexis,Tobermorey East,60,3902,4864
43,0.808498627874372,0.9014760389320414,1.2407243271729378,0.7265583264767522,1.240723843466896,Notomys.alexis,Tobermorey East,60,3902,4864
48,0.6846523264007396,1.6309071260756984,1.2407243271729378,1.3906012355098956,1.240723843466896,Notomys.alexis,Tobermorey East,60,3902,4864
55,0.6955472313441209,1.1591244681519899,1.2407243271729378,1.122678290552282,1.2407238434668961,Notomys.alexis,Tobermorey East,60,3902,4864
