year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6990123901107812,0.7340128501754193,1.0678777670139439,0.7851849985692988,0.7270503381308167,Notomys.alexis,Tobermorey East,900,9549,2237
9,0.8895397802070191,1.7666383235594854,1.0678777670139439,0.6750656146368019,0.7184630915265866,Notomys.alexis,Tobermorey East,900,9549,2237
10,1.5953207534574538,0.7581952535453085,1.0678777670139439,0.49256551490493616,0.7098758449223566,Notomys.alexis,Tobermorey East,900,9549,2237
12,0.34876455489388114,1.5534192289319793,1.0678777670139439,0.37316954119702694,0.6969291518708208,Notomys.alexis,Tobermorey East,900,9549,2237
19,0.3259000319135894,0.7294611536876,1.0678777670139439,0.8269947989719226,0.7869167515258066,Notomys.alexis,Tobermorey East,900,9549,2237
24,0.7592696879404037,1.4482259390581134,1.0678777670139439,0.8776436305888562,0.8377474142187528,Notomys.alexis,Tobermorey East,900,9549,2237
39,0.8292479147812408,0.6820500100136152,1.0678777670139439,1.2175956738604692,1.1700508323557086,Notomys.alexis,Tobermorey East,900,9549,2237
43,0.20342741020468047,1.2358933290897174,1.0678777670139439,1.2531692240634413,1.1412512076152894,Notomys.alexis,Tobermorey East,900,9549,2237
48,0.4170106883745657,0.6445063802772726,1.0678777670139439,1.031133804477359,1.0142381470167872,Notomys.alexis,Tobermorey East,900,9549,2237
55,0.7071216698628586,2.069554063271948,1.0678777670139439,0.5450045868504517,0.7960159287645803,Notomys.alexis,Tobermorey East,900,9549,2237
