year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,2.030940686986935,0.5539787994972274,1.0237029842695682,1.2415183164925008,1.1860468628197864,Notomys.alexis,Tobermorey East,900,6601,2804
9,2.0974043745702255,1.268327892827024,1.0237029842695682,1.3435886945718223,1.1893678127580032,Notomys.alexis,Tobermorey East,900,6601,2804
10,1.8109785866201205,0.8728226240191042,1.0237029842695682,1.5629560134944946,1.19268876269622,Notomys.alexis,Tobermorey East,900,6601,2804
12,0.26787330981967217,0.5528844475030222,1.0237029842695682,1.3299724612672537,1.1981191447488568,Notomys.alexis,Tobermorey East,900,6601,2804
19,0.5380683558536199,0.9943635872457431,1.0237029842695682,0.9221559429443374,1.2143632269160731,Notomys.alexis,Tobermorey East,900,6601,2804
24,1.0998923537178378,0.5582237811792733,1.0237029842695682,1.2703335233508046,1.2374514020677276,Notomys.alexis,Tobermorey East,900,6601,2804
39,0.8284964427728336,0.5653074185225136,1.0237029842695682,1.517374772877523,1.270782139499475,Notomys.alexis,Tobermorey East,900,6601,2804
43,1.765769561146366,1.1185563746615728,1.0237029842695682,1.9405177741524613,1.2620435574522781,Notomys.alexis,Tobermorey East,900,6601,2804
48,0.8379618779853948,1.5875274980310743,1.0237029842695682,1.249397712235327,1.2355433604743464,Notomys.alexis,Tobermorey East,900,6601,2804
55,0.8879728827880851,0.9804964127045527,1.0237029842695682,0.6192497393135782,1.204406043540863,Notomys.alexis,Tobermorey East,900,6601,2804
