year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.5280750344836644,0.7186695465741528,0.9857921655677637,1.7150245861350493,1.2910569085081995,Notomys.alexis,Tobermorey East,90,637,186
9,0.6854863547930585,1.174270099494583,0.9857921655677637,1.6005313282310873,1.2451634897374173,Notomys.alexis,Tobermorey East,90,637,186
10,0.2807972327381725,0.7905250531613552,0.9857921655677637,1.4359361195479448,1.199270070966635,Notomys.alexis,Tobermorey East,90,637,186
12,0.15685201741758925,0.4169070921579783,0.9857921655677637,0.8313907869286306,1.0248899069400181,Notomys.alexis,Tobermorey East,90,637,186
19,0.3190984778863526,1.130993073394494,0.9857921655677637,0.9107816833632436,0.9373667409499196,Notomys.alexis,Tobermorey East,90,637,186
24,2.0200481982683063,0.6310361014953048,0.9857921655677637,1.1827240235565095,1.0809366740130748,Notomys.alexis,Tobermorey East,90,637,186
39,1.6978441171517131,1.3590321671382604,0.9857921655677637,2.4426151752601606,1.9790294930594303,Notomys.alexis,Tobermorey East,90,637,186
43,0.5455625559703263,1.3759459021495726,0.9857921655677637,1.0823487718577505,1.2398586226220503,Notomys.alexis,Tobermorey East,90,637,186
48,0.12621231787534581,1.1999685767462906,0.9857921655677637,0.44504240056553346,0.6567224638176379,Notomys.alexis,Tobermorey East,90,637,186
55,0.48164831183090473,1.19327540261243,0.9857921655677637,0.9743480448417404,0.8175131259544532,Notomys.alexis,Tobermorey East,90,637,186
