year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.11415928226024907,0.40593350869480616,0.7848138097369698,0.6768287833469302,0.5858979584494481,Notomys.alexis,Tobermorey East,90,286,4213
9,0.06339903488389331,0.5098144558597756,0.7848138097369698,0.4823671239167361,0.5679799635938441,Notomys.alexis,Tobermorey East,90,286,4213
10,0.47952315113689903,0.38145665915285054,0.7848138097369698,0.20112841631384248,0.55006196873824,Notomys.alexis,Tobermorey East,90,286,4213
12,1.35743906885061,0.6220410651458118,0.7848138097369698,0.15682390012413977,0.5248818142371663,Notomys.alexis,Tobermorey East,90,286,4213
19,1.2915825750804122,0.288242330965311,0.7848138097369698,0.31833760429149754,0.5701476341434707,Notomys.alexis,Tobermorey East,90,286,4213
24,0.6959604866817095,0.9095671341820305,0.7848138097369698,0.8273356244032315,0.7115639612469528,Notomys.alexis,Tobermorey East,90,286,4213
39,1.131590700308411,1.0358815158707078,0.7848138097369698,1.3988292476104143,1.1509594947893336,Notomys.alexis,Tobermorey East,90,286,4213
43,0.8026568768899467,0.2342155280623813,0.7848138097369698,1.2126329518927499,1.1406331746014642,Notomys.alexis,Tobermorey East,90,286,4213
48,0.3687291901589653,0.9533200293545967,0.7848138097369698,1.554113863303224,1.1514465190598977,Notomys.alexis,Tobermorey East,90,286,4213
55,0.33819275762846157,0.5338003137627346,0.7848138097369698,0.4616849003188795,0.9214388068524177,Notomys.alexis,Tobermorey East,90,286,4213
