year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.7127176317189747,1.1734018328784603,1.2200292997283535,0.773575483379359,1.1173068409668203,Notomys.alexis,Tobermorey East,60,1996,165
9,0.399849950935233,0.5220628349466606,1.2200292997283535,0.5314522436604984,1.1174320818206778,Notomys.alexis,Tobermorey East,60,1996,165
10,0.2899557927559495,1.1357186172788551,1.2200292997283535,0.39852415196653107,1.1175573226745352,Notomys.alexis,Tobermorey East,60,1996,165
12,1.2227716403018882,1.3808220322137479,1.2200292997283535,0.7373059666367712,1.1342561730812522,Notomys.alexis,Tobermorey East,60,1996,165
19,1.1306909132256413,1.6094631580400005,1.2200292997283535,1.4350449852597627,1.308675466516371,Notomys.alexis,Tobermorey East,60,1996,165
24,0.309850840836674,0.8661340673435366,1.2200292997283535,1.691863326476727,1.414217916052757,Notomys.alexis,Tobermorey East,60,1996,165
39,0.22073757653033121,0.8955926980303428,1.2200292997283535,0.8019811766333707,1.2312362933557925,Notomys.alexis,Tobermorey East,60,1996,165
43,0.6599410926305147,0.6518257237702655,1.2200292997283535,1.169114251001774,1.2331654500478955,Notomys.alexis,Tobermorey East,60,1996,165
48,1.076924461566672,1.525311386028981,1.2200292997283535,1.7795235019794735,1.218689615322683,Notomys.alexis,Tobermorey East,60,1996,165
55,0.550880237076323,1.024760234694375,1.2200292997283535,0.4794746481830369,0.997501488847234,Notomys.alexis,Tobermorey East,60,1996,165
