year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.1226879463313248,0.6766650096746124,1.0407913803632842,0.98431926771269,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
9,1.248459972160897,1.0066305747917286,1.0407913803632842,1.0929483180076027,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
10,0.9148083749105018,0.6999012557661339,1.0407913803632842,1.178731042020887,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
12,1.0169778608393498,0.9841801887145024,1.0407913803632842,1.1521028481086129,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
19,0.7284364850776313,0.47857067019860017,1.0407913803632842,0.7915209950341635,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
24,1.042586489163551,1.1006341008837817,1.0407913803632842,0.6938261281691027,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
39,1.0479786402900513,0.870662996257375,1.0407913803632842,1.174046666201622,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
43,0.6009108370778233,0.6506210035537524,1.0407913803632842,1.5574319463195572,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
48,0.36841280159979695,1.062096834850745,1.0407913803632842,1.1053483400724335,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
55,0.7248363909299325,1.223677105597729,1.0407913803632842,1.3840997476132693,1.040790364971346,Notomys.alexis,Tobermorey East,60,4163,6502
