year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6041229246955504,0.7918209544498426,0.9899905034862361,0.560794145903574,0.8124648528878703,Notomys.alexis,Tobermorey East,90,2787,1243
9,1.6317648547091492,0.8327284551074656,0.9899905034862361,0.7875482763767171,0.8633304588674815,Notomys.alexis,Tobermorey East,90,2787,1243
10,3.0790665168942626,0.808119506685149,0.9899905034862361,1.0210796657715828,0.9141960648470926,Notomys.alexis,Tobermorey East,90,2787,1243
12,1.1427258980092878,1.543490342809155,0.9899905034862361,1.1575399554627908,0.9926381840272465,Notomys.alexis,Tobermorey East,90,2787,1243
19,1.0064725020459577,0.8936661832394649,0.9899905034862361,1.4209775538894958,1.1716228513745275,Notomys.alexis,Tobermorey East,90,2787,1243
24,1.1050514936650937,0.8395705939485189,0.9899905034862361,0.7688153513073606,0.977555859620928,Notomys.alexis,Tobermorey East,90,2787,1243
39,0.7506631509796564,0.6442386175047945,0.9899905034862361,0.6751422029416849,0.6999755526046204,Notomys.alexis,Tobermorey East,90,2787,1243
43,1.2921588120120662,0.6872799039481644,0.9899905034862361,0.7435960897091436,0.7179845401569346,Notomys.alexis,Tobermorey East,90,2787,1243
48,0.18797170187631385,1.2248058994892645,0.9899905034862361,0.7460876373794632,0.7137471460302396,Notomys.alexis,Tobermorey East,90,2787,1243
55,0.5568960678541253,0.5923501689727312,0.9899905034862361,0.37779927644396766,0.6120470645568549,Notomys.alexis,Tobermorey East,90,2787,1243
