year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.594537797138128,1.084754197939973,1.0104369895431178,1.4291323105431442,1.0887517917362823,Notomys.alexis,Tobermorey East,90,4163,6502
9,1.14005596901624,1.1168709683247269,1.0104369895431178,1.354189458904892,1.0881588258668438,Notomys.alexis,Tobermorey East,90,4163,6502
10,0.9445338071844716,0.8954934711115362,1.0104369895431178,1.2116846399875232,1.087565859997405,Notomys.alexis,Tobermorey East,90,4163,6502
12,1.1067080500348943,0.9302253104011209,1.0104369895431178,1.0943703080531944,1.0862385293752346,Notomys.alexis,Tobermorey East,90,4163,6502
19,1.0506389261301403,0.7407196193733997,1.0104369895431178,1.202627528279569,1.0769107694552436,Notomys.alexis,Tobermorey East,90,4163,6502
24,0.7647894873255681,1.0117759473475105,1.0104369895431178,0.7314651673623105,1.063945421155373,Notomys.alexis,Tobermorey East,90,4163,6502
39,1.5602924751354506,0.9415125009524129,1.0104369895431178,1.2791081794190997,1.052927089028604,Notomys.alexis,Tobermorey East,90,4163,6502
43,0.42257506557103874,0.9576337981605885,1.0104369895431178,1.1557993887469287,1.0395742853577872,Notomys.alexis,Tobermorey East,90,4163,6502
48,0.14184194162896524,0.7478904005001878,1.0104369895431178,0.9438302592744123,1.0197195859061279,Notomys.alexis,Tobermorey East,90,4163,6502
55,0.7347986040048697,0.9653350240980492,1.0104369895431178,1.24815749381899,0.9977726499843691,Notomys.alexis,Tobermorey East,90,4163,6502
