year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,2.095655358424299,2.1991144727128926,1.0517902636319696,1.1418586130090456,0.9259630930996411,Notomys.alexis,Tobermorey East,900,7972,2336
9,1.0524299864857602,1.3278915584013147,1.0517902636319696,0.947311328207986,0.8573106971052801,Notomys.alexis,Tobermorey East,900,7972,2336
10,0.27288212109818155,1.070055163903413,1.0517902636319696,0.6299712477594335,0.7886583011109191,Notomys.alexis,Tobermorey East,900,7972,2336
12,0.3301135434772703,1.4996011934998141,1.0517902636319696,0.470086011900774,0.7028099265241383,Notomys.alexis,Tobermorey East,900,7972,2336
19,1.5036149800824572,1.7158841231153517,1.0517902636319696,1.8673704299882425,1.612348635985763,Notomys.alexis,Tobermorey East,900,7972,2336
24,1.5533891336815975,0.8375681300376916,1.0517902636319696,1.2614778338815782,1.2342498503390942,Notomys.alexis,Tobermorey East,900,7972,2336
39,1.3424458727887854,0.9803844787516204,1.0517902636319696,0.814335383726484,0.8104936206649516,Notomys.alexis,Tobermorey East,900,7972,2336
43,0.9090902682986137,1.989512648151713,1.0517902636319696,0.6152195158153849,0.694562800775205,Notomys.alexis,Tobermorey East,900,7972,2336
48,1.1018745170245494,1.070430943846333,1.0517902636319696,0.9133311812520952,0.9258438586886972,Notomys.alexis,Tobermorey East,900,7972,2336
55,1.3364777645218373,1.238161449235237,1.0517902636319696,1.316306509173626,1.179527099008589,Notomys.alexis,Tobermorey East,900,7972,2336
