year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.5535887613385422,1.2445002299030044,0.8666589525024431,0.7173120089622989,1.1536628477180215,Notomys.alexis,Tobermorey East,60,2787,1243
9,2.134623943819451,0.8776673625377969,0.8666589525024431,0.9186489610389597,1.1866036922786798,Notomys.alexis,Tobermorey East,60,2787,1243
10,2.5214477866218297,1.0799009207826615,0.8666589525024431,1.2292874402086602,1.2195445368393378,Notomys.alexis,Tobermorey East,60,2787,1243
12,1.2502659591976353,0.6358166997892267,0.8666589525024431,1.643400544858691,1.282261119162669,Notomys.alexis,Tobermorey East,60,2787,1243
19,0.3079866747127127,0.6144635480374623,0.8666589525024431,1.186546360854666,1.208668873680383,Notomys.alexis,Tobermorey East,60,2787,1243
24,0.7731653559138056,0.8293492779485464,0.8666589525024431,0.9711605963818251,1.0555451439695231,Notomys.alexis,Tobermorey East,60,2787,1243
39,0.5957635457378676,1.2986258098838268,0.8666589525024431,0.7877230662855981,0.6864997670733529,Notomys.alexis,Tobermorey East,60,2787,1243
43,1.3726985335973856,0.5650137513915837,0.8666589525024431,0.4120936087665812,0.5946859407107908,Notomys.alexis,Tobermorey East,60,2787,1243
48,0.117572974170713,0.4693890385276353,0.8666589525024431,0.7187493712615611,0.5958160284997968,Notomys.alexis,Tobermorey East,60,2787,1243
55,0.2521768859429303,0.9655598677353728,0.8666589525024431,0.30253297887287983,0.48821846541227476,Notomys.alexis,Tobermorey East,60,2787,1243
