year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.373075204334754,0.8228460799786024,1.0369733252302078,0.8954941114536927,0.9507512595685566,Notomys.alexis,Tobermorey East,9000,6277,7718
9,0.5197456610420754,0.8628071178171873,1.0369733252302078,1.231246536340386,1.0023807347233367,Notomys.alexis,Tobermorey East,9000,6277,7718
10,0.6461757260170018,0.6071486090950622,1.0369733252302078,1.5238843765579246,1.0540102098781166,Notomys.alexis,Tobermorey East,9000,6277,7718
12,1.002039639819528,0.5901737220499428,1.0369733252302078,1.4715775281252141,1.1011576886384682,Notomys.alexis,Tobermorey East,9000,6277,7718
19,1.695249533657217,0.892079362910053,1.0369733252302078,1.1458379718984302,0.9791843337400798,Notomys.alexis,Tobermorey East,9000,6277,7718
24,0.08743804875947947,1.6774841127824176,1.0369733252302078,0.636590572718355,0.7925937833904394,Notomys.alexis,Tobermorey East,9000,6277,7718
39,0.5242852436265921,0.8297669976877965,1.0369733252302078,1.1955342731381058,1.1402204648674983,Notomys.alexis,Tobermorey East,9000,6277,7718
43,0.5180438433960379,2.126678509580097,1.0369733252302078,1.7707765813829002,1.256785716684083,Notomys.alexis,Tobermorey East,9000,6277,7718
48,0.46690162451801664,1.5703222133852839,1.0369733252302078,0.462615078826353,0.9748965824597924,Notomys.alexis,Tobermorey East,9000,6277,7718
55,0.45738970294554115,0.9461020320692534,1.0369733252302078,1.868576446082746,1.3205979321447874,Notomys.alexis,Tobermorey East,9000,6277,7718
