year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6695223038684144,1.2081170473484626,1.1071870196477613,2.0391353075453207,1.673798071044432,Notomys.alexis,Tobermorey East,90,8893,6712
9,1.1656089076088105,1.0640239214291132,1.1071870196477613,2.0206682727207004,1.5971260705235735,Notomys.alexis,Tobermorey East,90,8893,6712
10,0.8036269947308892,2.1947884184282818,1.1071870196477613,1.800001057869976,1.5204540700027152,Notomys.alexis,Tobermorey East,90,8893,6712
12,1.232144142209569,1.190503161849651,1.1071870196477613,1.1736401074002123,1.214929270742131,Notomys.alexis,Tobermorey East,90,8893,6712
19,1.0286290046472666,1.9917162058946123,1.1071870196477613,0.6341069288021537,0.6741334931699776,Notomys.alexis,Tobermorey East,90,8893,6712
24,0.6060821546781243,1.4100107890863847,1.1071870196477613,0.6777582034549915,0.7003207546038065,Notomys.alexis,Tobermorey East,90,8893,6712
39,1.5646050123964024,1.039239249105075,1.1071870196477613,1.9662037937606556,1.9063878178304061,Notomys.alexis,Tobermorey East,90,8893,6712
43,1.6162745399959921,1.1116746841658796,1.1071870196477613,1.9965973536055102,1.8987515594067714,Notomys.alexis,Tobermorey East,90,8893,6712
48,1.8111230804510132,0.5105238478472163,1.1071870196477613,1.668019925948258,1.628047779052265,Notomys.alexis,Tobermorey East,90,8893,6712
55,0.07427153777596751,1.6689620089089334,1.1071870196477613,0.7421375845641683,0.8735721120078259,Notomys.alexis,Tobermorey East,90,8893,6712
