year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.4429242576543999,0.9358778977014204,0.911285534079061,1.3092907024983236,0.9112849593716389,Notomys.alexis,Tobermorey East,90,923,6792
9,0.21850161526517775,0.8271631622735769,0.911285534079061,1.3903126640908177,0.9112849593716388,Notomys.alexis,Tobermorey East,90,923,6792
10,1.0655435349114812,0.4977577972436651,0.911285534079061,1.4707513721840357,0.9112849593716388,Notomys.alexis,Tobermorey East,90,923,6792
12,0.07466224558654777,0.4902028289718062,0.911285534079061,1.0883725622999112,0.9112849593716387,Notomys.alexis,Tobermorey East,90,923,6792
19,0.9459495470111663,1.6893936094557127,0.911285534079061,1.3711191898997481,0.9112849593716388,Notomys.alexis,Tobermorey East,90,923,6792
24,0.9004251936574068,2.0722510513663375,0.911285534079061,1.2044443147642068,0.9112849593716388,Notomys.alexis,Tobermorey East,90,923,6792
39,0.3538781688183874,1.1112857755072412,0.911285534079061,1.2124667512295009,0.9112849593716394,Notomys.alexis,Tobermorey East,90,923,6792
43,1.6902435678135368,1.662337091158329,0.911285534079061,1.3284161300912654,0.9112849593716397,Notomys.alexis,Tobermorey East,90,923,6792
48,0.2888573361931994,1.1247151501390609,0.911285534079061,0.5036886145807424,0.9112849593716401,Notomys.alexis,Tobermorey East,90,923,6792
55,0.021831123295568355,1.1555985762302612,0.911285534079061,0.6771847576071505,0.9112849593716404,Notomys.alexis,Tobermorey East,90,923,6792
