year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.472203640654996,0.6125277343620257,0.9532211154683911,0.6921516109376494,0.7512585271422834,Notomys.alexis,Tobermorey East,90,9541,8264
9,1.2243736351250125,1.2052455375047317,0.9532211154683911,0.7143945648130847,0.7819018301108727,Notomys.alexis,Tobermorey East,90,9541,8264
10,0.7573215246553584,0.7013149928882645,0.9532211154683911,0.7402397355419045,0.812545133079462,Notomys.alexis,Tobermorey East,90,9541,8264
12,0.36471132495172576,0.27982220084195036,0.9532211154683911,0.922276237057568,0.9188210858330437,Notomys.alexis,Tobermorey East,90,9541,8264
19,0.8839610962664839,0.5071314589220673,0.9532211154683911,1.2181522775107825,1.2091994877807664,Notomys.alexis,Tobermorey East,90,9541,8264
24,1.5065547910336856,0.36555413404985304,0.9532211154683911,1.3093599253712156,1.2108590611775063,Notomys.alexis,Tobermorey East,90,9541,8264
39,0.4063901007092632,1.2390332068820071,0.9532211154683911,0.4763154305161132,0.5711462468348119,Notomys.alexis,Tobermorey East,90,9541,8264
43,1.2055651507871445,0.7429664814184352,0.9532211154683911,0.32661625660901106,0.46612676047039736,Notomys.alexis,Tobermorey East,90,9541,8264
48,1.8786365554878928,0.4504838229401713,0.9532211154683911,0.9446878383727558,0.9797125267314646,Notomys.alexis,Tobermorey East,90,9541,8264
55,0.35553912282168887,0.33780215481943304,0.9532211154683911,2.0968256930549294,1.8361789795225707,Notomys.alexis,Tobermorey East,90,9541,8264
