year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.3621025308468941,1.0554007618436532,0.9302033681722874,0.9815746828760085,1.0485888428914116,Notomys.alexis,Tobermorey East,900,9046,7880
9,0.7245737828684928,1.0752053280043357,0.9302033681722874,1.0153675315795225,1.0544428659836484,Notomys.alexis,Tobermorey East,900,9046,7880
10,0.5302338545906604,1.169651801531701,0.9302033681722874,0.9941733733607097,1.0602968890758853,Notomys.alexis,Tobermorey East,900,9046,7880
12,1.7979806272005963,0.311528273795263,0.9302033681722874,1.18709935055106,1.0913283585431377,Notomys.alexis,Tobermorey East,900,9046,7880
19,0.3933911697456389,1.3850957297402382,0.9302033681722874,0.760295368603356,0.8328935187130669,Notomys.alexis,Tobermorey East,900,9046,7880
24,0.4083512472345876,0.9406088742725884,0.9302033681722874,0.4934412912577544,0.6058822961521944,Notomys.alexis,Tobermorey East,900,9046,7880
39,1.4361293271458027,0.8843681001822596,0.9302033681722874,0.5950803372194599,0.635468600645227,Notomys.alexis,Tobermorey East,900,9046,7880
43,1.5315253589729516,1.0664433986812385,0.9302033681722874,0.6515787989857685,0.6358656988331088,Notomys.alexis,Tobermorey East,900,9046,7880
48,0.35165700648126563,0.6372569243485638,0.9302033681722874,0.5175720954146144,0.6539791433581131,Notomys.alexis,Tobermorey East,900,9046,7880
55,0.4232900973620115,0.8137584282252623,0.9302033681722874,0.8766234152636377,0.9171896604226051,Notomys.alexis,Tobermorey East,900,9046,7880
