year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.21602415708182332,1.2277798522851693,0.71900845936391,0.1498488598789824,0.4780296004493165,Notomys.alexis,Tobermorey East,60,1591,4674
9,0.14944786847835956,0.6256644550372167,0.71900845936391,0.39003793970408573,0.59028068909838,Notomys.alexis,Tobermorey East,60,1591,4674
10,0.6797289256006134,0.8287877514586133,0.71900845936391,0.7607178971773966,0.7025317777474436,Notomys.alexis,Tobermorey East,60,1591,4674
12,0.6152136659890439,0.7319875222375893,0.71900845936391,1.031065647327794,0.9209764394313091,Notomys.alexis,Tobermorey East,60,1591,4674
19,0.7782572174691185,1.953839193464363,0.71900845936391,1.9235445982283794,1.5332555919392905,Notomys.alexis,Tobermorey East,60,1591,4674
24,0.6360564935470787,0.7288926187217766,0.71900845936391,0.6922289621566302,0.9226742362144713,Notomys.alexis,Tobermorey East,60,1591,4674
39,0.2606415712800172,0.48814413398368844,0.71900845936391,0.3250416075102755,0.44590463918060447,Notomys.alexis,Tobermorey East,60,1591,4674
43,0.7443358412904084,0.8495789991759661,0.71900845936391,0.6494958020346325,0.6616119456082732,Notomys.alexis,Tobermorey East,60,1591,4674
48,0.03880404921015579,0.46511550442788,0.71900845936391,0.9222392432266304,0.7717729891452921,Notomys.alexis,Tobermorey East,60,1591,4674
55,0.051496942910221666,0.904233590320026,0.71900845936391,0.3435249936231348,0.3956359971442647,Notomys.alexis,Tobermorey East,60,1591,4674
