year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.42553266595700734,0.6871948525299775,0.9825021726361314,2.0414111195512907,1.3850739411990736,Notomys.alexis,Tobermorey East,90,9011,1575
9,0.7049649073056992,1.123046167750602,0.9825021726361314,2.0316066392268386,1.35675812600607,Notomys.alexis,Tobermorey East,90,9011,1575
10,0.766219896588545,0.9897604131517947,0.9825021726361314,1.8246076744903834,1.3284423108130665,Notomys.alexis,Tobermorey East,90,9011,1575
12,1.6480653007181747,0.7130022855807541,0.9825021726361314,1.612228260109648,1.258438412871215,Notomys.alexis,Tobermorey East,90,9011,1575
19,0.6885464509621735,0.9616831064731772,0.9825021726361314,0.7287452754486687,0.940996852309006,Notomys.alexis,Tobermorey East,90,9011,1575
24,0.07491719398068097,1.0977449759989082,0.9825021726361314,0.9668355363394132,0.8395298703556728,Notomys.alexis,Tobermorey East,90,9011,1575
39,1.0234231494787842,0.5632676184842498,0.9825021726361314,0.34844459978105446,0.602351174217036,Notomys.alexis,Tobermorey East,90,9011,1575
43,0.6546465781824482,1.0387986123441342,0.9825021726361314,0.4065205465053854,0.6808041226997615,Notomys.alexis,Tobermorey East,90,9011,1575
48,1.913738397537006,0.4473704200427937,0.9825021726361314,1.2382456791726164,0.9055284908460882,Notomys.alexis,Tobermorey East,90,9011,1575
55,0.6852789965969761,1.0421710990131947,0.9825021726361314,0.6168593126354621,0.8850525143354435,Notomys.alexis,Tobermorey East,90,9011,1575
