year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.7902705956278959,0.8578261401191318,0.8472354388411786,0.6148463145422699,0.6342920615601625,Notomys.alexis,Tobermorey East,90,4812,5464
9,0.5033523641866975,0.8948150496807754,0.8472354388411786,0.8374822643511259,0.6607317863024367,Notomys.alexis,Tobermorey East,90,4812,5464
10,0.15784817845162502,1.1139240908632129,0.8472354388411786,1.0077315901834536,0.6871715110447109,Notomys.alexis,Tobermorey East,90,4812,5464
12,1.2282450221407721,0.8603575821157089,0.8472354388411786,1.0626811722600216,0.7304472381767753,Notomys.alexis,Tobermorey East,90,4812,5464
19,0.5335487994099704,0.6377402783321509,0.8472354388411786,0.7904606068026006,0.8100544354352927,Notomys.alexis,Tobermorey East,90,4812,5464
24,0.8459351207010322,0.6598827655540592,0.8472354388411786,0.9907904557588588,0.8909004002044977,Notomys.alexis,Tobermorey East,90,4812,5464
39,1.3718898848231849,0.7144745590889665,0.8472354388411786,0.73966033844651,0.7542364094511953,Notomys.alexis,Tobermorey East,90,4812,5464
43,1.038797036139588,0.5987289034845392,0.8472354388411786,0.4893217943422793,0.7008405608862568,Notomys.alexis,Tobermorey East,90,4812,5464
48,0.16194106051553103,0.8368631996356539,0.8472354388411786,0.5085007489413021,0.7240639506951927,Notomys.alexis,Tobermorey East,90,4812,5464
55,0.8801335502110932,0.8136944690173221,0.8472354388411786,1.004770910763899,0.9311103591839701,Notomys.alexis,Tobermorey East,90,4812,5464
