year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.574216106135633,1.147861657997673,1.0190592729153924,1.9256198954978445,1.4615562308634404,Notomys.alexis,Tobermorey East,900,1233,6778
9,0.5793991970199288,0.9658103475128234,1.0190592729153924,2.664370623646402,1.4613977074473758,Notomys.alexis,Tobermorey East,900,1233,6778
10,1.3132290514383271,0.6824361077307526,1.0190592729153924,3.4695301649920562,1.4612391840313113,Notomys.alexis,Tobermorey East,900,1233,6778
12,2.746114846313633,0.6498642960088704,1.0190592729153924,2.3125323744437596,1.4008546143273655,Notomys.alexis,Tobermorey East,900,1233,6778
19,0.03818946821549685,1.13517793897226,1.0190592729153924,0.6026634505752503,1.1455556491387966,Notomys.alexis,Tobermorey East,900,1233,6778
24,0.829990584221588,0.74204202899148,1.0190592729153924,1.0792516693395635,1.1331792612803575,Notomys.alexis,Tobermorey East,900,1233,6778
39,3.778477011922609,1.4426022978203994,1.0190592729153924,1.3218465148568515,1.0184821487384226,Notomys.alexis,Tobermorey East,900,1233,6778
43,1.1130075201833356,0.763371836961574,1.0190592729153924,0.5922982636847447,0.9461283054103764,Notomys.alexis,Tobermorey East,900,1233,6778
48,0.2686036731534056,1.0972438733551217,1.0190592729153924,0.7086952507069452,0.9306095227977657,Notomys.alexis,Tobermorey East,900,1233,6778
55,0.3191545004760379,0.9672154355733419,1.0190592729153924,1.2838371628164613,1.0241343182739986,Notomys.alexis,Tobermorey East,900,1233,6778
