year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.45462721420588026,1.4350486016446882,0.9381510688155132,0.5752521478717695,0.8441420333220809,Notomys.alexis,Tobermorey East,60,7961,3518
9,0.22509107752409951,0.9612746390848615,0.9381510688155132,0.7710635028101452,0.957008420437894,Notomys.alexis,Tobermorey East,60,7961,3518
10,0.5341148763020378,0.9591629936425001,0.9381510688155132,1.0169042011761456,1.0698748075537072,Notomys.alexis,Tobermorey East,60,7961,3518
12,1.49330910224463,0.8768058252095252,0.9381510688155132,1.5579408652448814,1.3318516326356677,Notomys.alexis,Tobermorey East,60,7961,3518
19,0.2933285625360327,1.6128449444432835,0.9381510688155132,0.8212358258115092,0.9670826772061304,Notomys.alexis,Tobermorey East,60,7961,3518
24,1.1822985159794674,0.60337236302503,0.9381510688155132,0.5004351342007465,0.647276552207043,Notomys.alexis,Tobermorey East,60,7961,3518
39,1.3341730370731257,1.8092757871326486,0.9381510688155132,0.9432097513722145,0.9509424285940902,Notomys.alexis,Tobermorey East,60,7961,3518
43,0.8180134135772084,1.7378119297883665,0.9381510688155132,1.001049569762468,1.0581087029612313,Notomys.alexis,Tobermorey East,60,7961,3518
48,0.5397038700375645,0.48025429405829934,0.9381510688155132,1.1723101201266686,1.156988813144681,Notomys.alexis,Tobermorey East,60,7961,3518
55,2.030266888107389,1.065542999356257,0.9381510688155132,0.8873019346694752,0.8722074515093347,Notomys.alexis,Tobermorey East,60,7961,3518
