year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.1077105775078482,1.4669609432190303,1.0140195936858418,1.7053659607318394,1.221424632276008,Notomys.alexis,Tobermorey East,900,637,186
9,0.9358795419230761,2.0879174885190452,1.0140195936858418,1.3655441127919847,1.213348690577037,Notomys.alexis,Tobermorey East,900,637,186
10,0.6021623063282358,1.8600366638170647,1.0140195936858418,1.0276408934827814,1.205272748878066,Notomys.alexis,Tobermorey East,900,637,186
12,0.07414730492402644,1.3231623678597269,1.0140195936858418,0.5836704003935915,1.190004414307743,Notomys.alexis,Tobermorey East,900,637,186
19,0.5920125929191729,1.0335464569393509,1.0140195936858418,1.2989442869353591,1.2180483339607042,Notomys.alexis,Tobermorey East,900,637,186
24,2.9102848346753154,1.255269719835103,1.0140195936858418,1.4007769527684069,1.208841138834059,Notomys.alexis,Tobermorey East,900,637,186
39,1.7844717433135182,0.8880302596922277,1.0140195936858418,2.2139086010759943,1.237357440396155,Notomys.alexis,Tobermorey East,900,637,186
43,0.4981136461322373,1.8154659052781357,1.0140195936858418,1.0363475494411891,1.0571041168180353,Notomys.alexis,Tobermorey East,900,637,186
48,0.532284653874574,0.86765649283398,1.0140195936858418,0.3344426125405737,0.8442893146545747,Notomys.alexis,Tobermorey East,900,637,186
55,0.3106373796948314,0.771601192296679,1.0140195936858418,0.8852260134541351,0.7272004379940926,Notomys.alexis,Tobermorey East,900,637,186
