year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6801177757256835,0.9050484418927335,0.9416570742106477,0.8016767718114993,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
9,0.34372527614362314,0.5523491759833873,0.9416570742106477,0.7345400555309736,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
10,1.5011741873308222,0.7231888969636859,0.9416570742106477,0.736423916822979,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
12,1.413105976556813,0.7486663219825161,0.9416570742106477,0.668262522615224,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
19,0.9546540062166411,0.6404573398679743,0.9416570742106477,0.8847823341894323,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
24,1.0101184180824756,0.4161353936786209,0.9416570742106477,0.8283655598049189,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
39,1.6065360261434098,1.3253947919039981,0.9416570742106477,1.0154960883740032,0.9416565926846746,Notomys.alexis,Tobermorey East,90,2016,6744
43,1.7815320863675197,0.9329694529565842,0.9416570742106477,1.511861964579322,0.9416565926846747,Notomys.alexis,Tobermorey East,90,2016,6744
48,0.5120945895513018,1.1689420571822444,0.9416570742106477,0.8055703589206595,0.9416565926846747,Notomys.alexis,Tobermorey East,90,2016,6744
55,1.352001668623521,0.5328305234226697,0.9416570742106477,1.0908220817478547,0.9416565926846747,Notomys.alexis,Tobermorey East,90,2016,6744
