year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.3238134695701054,0.794072652118236,1.5172968783998406,1.65662527524544,1.6180220758455544,Notomys.alexis,Tobermorey East,60,1205,4732
9,1.4039279827339977,2.1098580033964236,1.5172968783998406,1.4993205655167718,1.6224298359715286,Notomys.alexis,Tobermorey East,60,1205,4732
10,0.5288133715437893,2.6700183776826387,1.5172968783998406,1.259856281022821,1.6268375960975028,Notomys.alexis,Tobermorey East,60,1205,4732
12,1.89279152365367,1.0235081622161062,1.5172968783998406,2.254345568510393,1.652215065132612,Notomys.alexis,Tobermorey East,60,1205,4732
19,3.8391744330469457,1.6700356074380787,1.5172968783998406,1.5981014281273422,1.5635329854578104,Notomys.alexis,Tobermorey East,60,1205,4732
24,3.099760291909087,1.2652340381561378,1.5172968783998406,1.5549043602098624,1.4655215498124885,Notomys.alexis,Tobermorey East,60,1205,4732
39,0.7669032626219234,1.3092686540875493,1.5172968783998406,1.219841358133896,1.3509768830281212,Notomys.alexis,Tobermorey East,60,1205,4732
43,0.09594683535770043,0.9734724922741369,1.5172968783998406,1.0401391197055714,1.4059377388273688,Notomys.alexis,Tobermorey East,60,1205,4732
48,1.0329882229243008,0.9487754355617808,1.5172968783998406,1.7022434805091093,1.549582110845282,Notomys.alexis,Tobermorey East,60,1205,4732
55,0.9667305646857614,1.9853015572288688,1.5172968783998406,1.632215297790153,1.6853406530062371,Notomys.alexis,Tobermorey East,60,1205,4732
