year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6372867050889106,0.8535868050823592,0.9962041986456133,0.8825067166520842,0.8062445220674352,Notomys.alexis,Tobermorey East,60,5813,3894
9,1.166247294317122,0.8295002637906541,0.9962041986456133,0.6077152926331371,0.7369583017136216,Notomys.alexis,Tobermorey East,60,5813,3894
10,0.019066324620496622,0.9008276507510129,0.9962041986456133,0.2501770472620934,0.6676720813598078,Notomys.alexis,Tobermorey East,60,5813,3894
12,0.04220485786164829,0.9335502897733599,0.9962041986456133,0.29275452422635306,0.5994917627903408,Notomys.alexis,Tobermorey East,60,5813,3894
19,0.8830027943968584,0.5753820459993358,0.9962041986456133,0.7161015372871078,0.766698216737227,Notomys.alexis,Tobermorey East,60,5813,3894
24,0.1329025399485264,1.3695561470609692,0.9962041986456133,1.0036876178353191,1.1073331849069865,Notomys.alexis,Tobermorey East,60,5813,3894
39,0.33445684720782864,1.0615753821890788,0.9962041986456133,1.3932984668359176,1.3668308089659007,Notomys.alexis,Tobermorey East,60,5813,3894
43,1.9967257261352822,0.8851893022280004,0.9962041986456133,1.5794320502997137,1.2989108679582455,Notomys.alexis,Tobermorey East,60,5813,3894
48,0.9664740543641985,0.7606780282012711,0.9962041986456133,0.6081461662363759,0.7325982426795546,Notomys.alexis,Tobermorey East,60,5813,3894
55,2.0485073095315927,1.9194839336206462,0.9962041986456133,0.5341220825385624,0.5572970125068811,Notomys.alexis,Tobermorey East,60,5813,3894
