year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.2621877453993449,0.8196017805131396,1.0470907480422667,0.8318402146943873,1.1541671535437426,Notomys.alexis,Tobermorey East,90,7784,882
9,0.016742633649700966,0.8796111611291031,1.0470907480422667,0.71110916636498,1.1498480734149465,Notomys.alexis,Tobermorey East,90,7784,882
10,0.8044874594706111,0.7169229290000665,1.0470907480422667,0.5323159279828001,1.1455289932861505,Notomys.alexis,Tobermorey East,90,7784,882
12,1.329159412652496,0.7604487171646717,1.0470907480422667,0.8748859878943693,1.1423139288521542,Notomys.alexis,Tobermorey East,90,7784,882
19,0.47410438812223954,1.2892212371645957,1.0470907480422667,1.4425862554094904,1.159423345150195,Notomys.alexis,Tobermorey East,90,7784,882
24,0.3066976345550967,1.1405778248834597,1.0470907480422667,1.1598761398884263,1.1578797319767724,Notomys.alexis,Tobermorey East,90,7784,882
39,2.919042655123611,0.6143053968184667,1.0470907480422667,1.9966292991950045,1.2189538679431162,Notomys.alexis,Tobermorey East,90,7784,882
43,1.1189294855541112,0.9130580482469945,1.0470907480422667,1.9317673639782291,1.197857160114405,Notomys.alexis,Tobermorey East,90,7784,882
48,1.911525780065562,1.1131294071714843,1.0470907480422667,1.1349472056256031,1.1166373645809957,Notomys.alexis,Tobermorey East,90,7784,882
55,0.6688556979833344,1.3434346820184555,1.0470907480422667,0.780423641599018,1.000147272273196,Notomys.alexis,Tobermorey East,90,7784,882
