year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.13218221311421519,1.2766700818284695,0.9859444918787236,0.4707919025710757,0.8206472500493656,Notomys.alexis,Tobermorey East,9000,7554,7275
9,0.019710516436433734,0.7483123522799199,0.9859444918787236,0.8267204883077633,0.8261815700408488,Notomys.alexis,Tobermorey East,9000,7554,7275
10,0.4935669186793632,0.9305340329323586,0.9859444918787236,1.1970988323424723,0.8317158900323319,Notomys.alexis,Tobermorey East,9000,7554,7275
12,1.4736869943696411,0.6515603707446594,0.9859444918787236,1.41343127314953,0.8375040000051915,Notomys.alexis,Tobermorey East,9000,7554,7275
19,0.5754265320455028,0.6457077747288649,0.9859444918787236,0.7499599614353321,0.7855338632323905,Notomys.alexis,Tobermorey East,9000,7554,7275
24,0.025512543690749734,0.8924388065959705,0.9859444918787236,0.5723281500075831,0.7728879925591507,Notomys.alexis,Tobermorey East,9000,7554,7275
39,1.763981779531493,0.4644102573144252,0.9859444918787236,1.0871796529225897,0.9261461034821336,Notomys.alexis,Tobermorey East,9000,7554,7275
43,0.6033505319652404,0.9339198278150352,0.9859444918787236,1.1936700493160075,0.9751840942362205,Notomys.alexis,Tobermorey East,9000,7554,7275
48,0.6650359238374106,1.0262912619469524,0.9859444918787236,1.3803534920775171,0.9720875093267096,Notomys.alexis,Tobermorey East,9000,7554,7275
55,0.8621704683842726,1.1308510611726448,0.9859444918787236,0.7397475934825155,0.8639293363711901,Notomys.alexis,Tobermorey East,9000,7554,7275
