year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.9352444944661646,0.8591927924559948,1.02818867170635,0.19579744391985882,0.6180083956572471,Notomys.alexis,Tobermorey East,900,1591,4674
9,0.8714384622328673,0.76068073227887,1.02818867170635,0.4058418686229161,0.6977281304965037,Notomys.alexis,Tobermorey East,900,1591,4674
10,0.4531314020755848,0.9725026481937831,1.02818867170635,0.781403866431596,0.7774478653357604,Notomys.alexis,Tobermorey East,900,1591,4674
12,1.1212716141166008,1.3420974393128786,1.02818867170635,1.105533418504854,0.9330567044120841,Notomys.alexis,Tobermorey East,900,1591,4674
19,0.6857182204558574,1.0221383050892212,1.02818867170635,1.559593681008733,1.2007091689087546,Notomys.alexis,Tobermorey East,900,1591,4674
24,0.3840746299105615,1.4913878678732433,1.02818867170635,0.6418183141993117,0.8861697924263265,Notomys.alexis,Tobermorey East,900,1591,4674
39,0.3836867436589919,1.4260595047394884,1.02818867170635,0.32967170078488944,0.5381836189032826,Notomys.alexis,Tobermorey East,900,1591,4674
43,0.7286167523200149,0.6991365190985206,1.02818867170635,0.6974994194358587,0.6301937053981588,Notomys.alexis,Tobermorey East,900,1591,4674
48,0.17137398992349073,1.2269941913036486,1.02818867170635,0.6703544795141662,0.6269543840273561,Notomys.alexis,Tobermorey East,900,1591,4674
55,0.19572194594457504,0.5935657742346708,1.02818867170635,0.5511575395448751,0.5636012740391507,Notomys.alexis,Tobermorey East,900,1591,4674
