year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.11754839805885342,0.7606945442745063,1.0837640695201463,1.5352056314273383,1.4147440175400403,Notomys.alexis,Tobermorey East,90,6218,1300
9,0.6189031008585923,0.9039353633786077,1.0837640695201463,1.455452542466571,1.4055593371457975,Notomys.alexis,Tobermorey East,90,6218,1300
10,1.4164276758935754,1.751499301894095,1.0837640695201463,1.3330892269754626,1.3963746567515547,Notomys.alexis,Tobermorey East,90,6218,1300
12,0.1672433942975855,1.2760407532973006,1.0837640695201463,1.2639914646591854,1.3942208862903758,Notomys.alexis,Tobermorey East,90,6218,1300
19,1.1101698279867338,0.7414990353774896,1.0837640695201463,1.7221549783063461,1.639607977625703,Notomys.alexis,Tobermorey East,90,6218,1300
24,1.887817632632625,0.9490705442022191,1.0837640695201463,1.423485376638191,1.5896425869251822,Notomys.alexis,Tobermorey East,90,6218,1300
39,0.40134739593363156,0.9995861497231062,1.0837640695201463,0.8680633941448127,0.8353244047546632,Notomys.alexis,Tobermorey East,90,6218,1300
43,0.07506569244592609,0.583143463673963,1.0837640695201463,0.3829851525624971,0.5063081792319143,Notomys.alexis,Tobermorey East,90,6218,1300
48,0.16764714276049086,1.3996137674036557,1.0837640695201463,0.38538897220235147,0.40136825527706277,Notomys.alexis,Tobermorey East,90,6218,1300
55,0.2584412393111879,0.5618384710692508,1.0837640695201463,0.4553944355337068,0.5270301233258476,Notomys.alexis,Tobermorey East,90,6218,1300
