year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.2060469213663647,1.0399828033653544,1.1143423163780264,0.6098766429185314,1.09617223557066,Notomys.alexis,Tobermorey East,60,9707,3026
9,2.4777080496301727,0.8701734817083131,1.1143423163780264,0.7233527518847301,1.0974228073937233,Notomys.alexis,Tobermorey East,60,9707,3026
10,1.2287125983975633,1.0502283789496927,1.1143423163780264,0.8963774216084852,1.0986733792167862,Notomys.alexis,Tobermorey East,60,9707,3026
12,1.7107793592150307,0.48163251047135097,1.1143423163780264,0.9744431909663692,1.1012137452117379,Notomys.alexis,Tobermorey East,60,9707,3026
19,1.9488709504083515,0.8647685777047073,1.1143423163780264,1.5728658559306115,1.1121357471094993,Notomys.alexis,Tobermorey East,60,9707,3026
24,1.0116523289989097,0.5807297681125749,1.1143423163780264,1.9390411928464937,1.1167227164720293,Notomys.alexis,Tobermorey East,60,9707,3026
39,0.4343382417939483,1.135960867889124,1.1143423163780264,0.9433606739358016,1.1180932872620681,Notomys.alexis,Tobermorey East,60,9707,3026
43,1.6267375815958016,0.831555911995463,1.1143423163780264,0.8971647861372187,1.119985156197139,Notomys.alexis,Tobermorey East,60,9707,3026
48,0.3834284344746117,0.5357590003959392,1.1143423163780264,1.2528128752629204,1.1238738106375172,Notomys.alexis,Tobermorey East,60,9707,3026
55,0.9523503252510113,1.187956135580555,1.1143423163780264,1.3255651614105814,1.12718469079355,Notomys.alexis,Tobermorey East,60,9707,3026
