year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,2.202672767225455,0.7952543534283535,1.007073827126909,0.8500868377412807,0.8770847960268294,Notomys.alexis,Tobermorey East,900,6277,7718
9,1.8947412608461374,0.9940591589920931,1.007073827126909,0.9135847264396239,0.9034954197159619,Notomys.alexis,Tobermorey East,900,6277,7718
10,1.3523494918319479,1.097068304376879,1.007073827126909,0.9449797645281351,0.9299060434050945,Notomys.alexis,Tobermorey East,900,6277,7718
12,1.2189479512243024,0.9915838544685255,1.007073827126909,1.136465630032117,1.012708024470233,Notomys.alexis,Tobermorey East,900,6277,7718
19,1.0843504164860134,1.2640584182636831,1.007073827126909,0.7037970936257403,0.7196631738736319,Notomys.alexis,Tobermorey East,900,6277,7718
24,0.10534548867553628,0.8480859780007425,1.007073827126909,0.5695250394224878,0.6215092486581217,Notomys.alexis,Tobermorey East,900,6277,7718
39,0.41261993797277263,1.1518049526784548,1.007073827126909,1.2115594135809071,1.2100782195944049,Notomys.alexis,Tobermorey East,900,6277,7718
43,0.42585564856784575,1.4635705577956508,1.007073827126909,1.747263984466671,1.4637171161681546,Notomys.alexis,Tobermorey East,900,6277,7718
48,0.9142791105309918,0.8923437220266315,1.007073827126909,0.5026047378025232,0.7522601428477667,Notomys.alexis,Tobermorey East,900,6277,7718
55,0.5169454837760643,1.0384140203766532,1.007073827126909,1.224471325994853,1.0624215215207635,Notomys.alexis,Tobermorey East,900,6277,7718
