year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.24614552894944786,2.8090711492007214,0.9796384015679509,0.9914355100359531,0.9718248954951499,Notomys.alexis,Tobermorey East,900,2016,6744
9,0.2813963037304581,1.0631317276889414,0.9796384015679509,0.9581179154958799,0.9269059418143688,Notomys.alexis,Tobermorey East,900,2016,6744
10,1.4527081472472405,1.3108452551586698,0.9796384015679509,0.9080901186586576,0.8819869881335878,Notomys.alexis,Tobermorey East,900,2016,6744
12,1.9645000517596731,0.32568030698018463,0.9796384015679509,0.6433201352775254,0.7826584458199085,Notomys.alexis,Tobermorey East,900,2016,6744
19,0.38964497057014746,1.483559426292257,0.9796384015679509,0.49934435586909165,0.6048561837676858,Notomys.alexis,Tobermorey East,900,2016,6744
24,1.13805975377801,0.7917676000666873,0.9796384015679509,0.6475067362317232,0.6096499955929686,Notomys.alexis,Tobermorey East,900,2016,6744
39,1.7528620946290503,0.7828014151096678,0.9796384015679509,1.0061638614059423,0.8726703321059508,Notomys.alexis,Tobermorey East,900,2016,6744
43,1.7764783086436098,2.0932867078726605,0.9796384015679509,1.2347543617735905,0.937157979048763,Notomys.alexis,Tobermorey East,900,2016,6744
48,0.17459498110919358,0.8302583133084288,0.9796384015679509,0.639007170565249,0.8590725008112086,Notomys.alexis,Tobermorey East,900,2016,6744
55,0.2991993490322322,0.378494624657883,0.9796384015679509,0.8419083994503966,0.7846747592996226,Notomys.alexis,Tobermorey East,900,2016,6744
