year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.4076275390383217,1.0486727588533096,1.2262857990832563,0.8366380705815749,0.8687306706968414,Notomys.alexis,Tobermorey East,60,2713,1205
9,0.46868771101684525,0.9391351100774477,1.2262857990832563,0.97808382105115,0.959489915541506,Notomys.alexis,Tobermorey East,60,2713,1205
10,0.13708796366782194,1.0765821794785904,1.2262857990832563,1.0906333076254644,1.0502491603861708,Notomys.alexis,Tobermorey East,60,2713,1205
12,1.5694622549134234,1.0152651481415231,1.2262857990832563,0.8779373176841675,0.9030771946245902,Notomys.alexis,Tobermorey East,60,2713,1205
19,0.5365563054944911,1.0411833701745532,1.2262857990832563,1.3157377488166115,1.3241131242011333,Notomys.alexis,Tobermorey East,60,2713,1205
24,0.8460557617457423,0.8320400361795661,1.2262857990832563,0.7717457837733227,0.7391266909504557,Notomys.alexis,Tobermorey East,60,2713,1205
39,0.651522800078437,0.6463482776515226,1.2262857990832563,1.0344528291330612,1.1012550822166896,Notomys.alexis,Tobermorey East,60,2713,1205
43,0.7303305015612185,1.1172945028450119,1.2262857990832563,1.1110360613628683,1.1183991412636594,Notomys.alexis,Tobermorey East,60,2713,1205
48,0.7643756408361146,0.746752326268403,1.2262857990832563,1.116281630701813,1.0837284637448898,Notomys.alexis,Tobermorey East,60,2713,1205
55,0.9524489734781263,1.7085961510901255,1.2262857990832563,1.0414411545211586,1.0284815520660542,Notomys.alexis,Tobermorey East,60,2713,1205
