year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.128352524819351,1.0718080957201175,1.0286374506132334,0.8696222463008478,0.8483885819723543,Notomys.alexis,Tobermorey East,9000,3807,982
9,0.9083555220689106,0.45753811131656735,1.0286374506132334,0.8696205030190177,0.8458996441173549,Notomys.alexis,Tobermorey East,9000,3807,982
10,1.464093372655336,0.3704048046606046,1.0286374506132334,0.947924643954163,0.8434107062623555,Notomys.alexis,Tobermorey East,9000,3807,982
12,0.21484402452319173,0.6390712209562601,1.0286374506132334,0.6631778881388177,0.8281784540526493,Notomys.alexis,Tobermorey East,9000,3807,982
19,0.45442929585470737,1.0829396961761835,1.0286374506132334,0.7437265147175733,0.8146106212664885,Notomys.alexis,Tobermorey East,9000,3807,982
24,1.3493494444101999,1.259936800856813,1.0286374506132334,0.8525884940628455,0.7914541778985598,Notomys.alexis,Tobermorey East,9000,3807,982
39,0.26499080738554337,0.6519643922243773,1.0286374506132334,0.8145603663603609,0.7972833870752855,Notomys.alexis,Tobermorey East,9000,3807,982
43,1.862859693087528,0.7036190559434669,1.0286374506132334,0.7854948971298076,0.7831894666083099,Notomys.alexis,Tobermorey East,9000,3807,982
48,0.5873687924938733,0.6605066414443653,1.0286374506132334,0.5806578168574374,0.783228963966697,Notomys.alexis,Tobermorey East,9000,3807,982
55,0.40298748384343486,0.6850512661574011,1.0286374506132334,0.6756414666021151,0.9940710247618444,Notomys.alexis,Tobermorey East,9000,3807,982
