year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.06537909835583267,1.184045146278664,1.0553986104364257,0.9626841127348301,1.058687731489304,Notomys.alexis,Tobermorey East,9000,2690,8863
9,0.5517414833744314,1.1333849890002397,1.0553986104364257,1.0927024199959419,1.0843076363509765,Notomys.alexis,Tobermorey East,9000,2690,8863
10,2.2384152896732683,0.9098577753362836,1.0553986104364257,1.307713458651458,1.109927541212649,Notomys.alexis,Tobermorey East,9000,2690,8863
12,1.4044260303920004,1.5524396198794743,1.0553986104364257,1.0552506018320686,1.1161316184501644,Notomys.alexis,Tobermorey East,9000,2690,8863
19,1.427112629406404,1.4692798650649546,1.0553986104364257,1.400509838943046,1.2222918982636424,Notomys.alexis,Tobermorey East,9000,2690,8863
24,1.7467949717736806,0.6673955760943995,1.0553986104364257,1.0818602063665,1.1063520154930606,Notomys.alexis,Tobermorey East,9000,2690,8863
39,2.0858038845722033,1.0571315351759953,1.0553986104364257,2.3320075106366764,1.658173643188547,Notomys.alexis,Tobermorey East,9000,2690,8863
43,1.4881005178788076,0.6948987021747673,1.0553986104364257,2.0387208550321483,1.6853388246304029,Notomys.alexis,Tobermorey East,9000,2690,8863
48,0.9930424866880989,0.9844471895711964,1.0553986104364257,1.1038680919498944,1.2083036378907446,Notomys.alexis,Tobermorey East,9000,2690,8863
55,0.3451501637961727,1.0778551204714997,1.0553986104364257,0.8501036076107045,0.9088814955350573,Notomys.alexis,Tobermorey East,9000,2690,8863
