year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.9253925475745162,1.6106815187497463,1.1706043631598622,1.5274252757125113,1.170603648814745,Notomys.alexis,Tobermorey East,90,1205,4732
9,1.663459703066962,0.6560412643734761,1.1706043631598622,1.3626595277984284,1.170603648814745,Notomys.alexis,Tobermorey East,90,1205,4732
10,1.0597773978333804,0.359933908009954,1.1706043631598622,1.0903655718723486,1.170603648814745,Notomys.alexis,Tobermorey East,90,1205,4732
12,1.7996967956216996,0.7866246795768272,1.1706043631598622,1.2654584941780131,1.1706036488147449,Notomys.alexis,Tobermorey East,90,1205,4732
19,2.95254467974045,1.5046771845384952,1.1706043631598622,0.9942716813753896,1.1706036488147449,Notomys.alexis,Tobermorey East,90,1205,4732
24,2.291554438735531,1.0744922925242508,1.1706043631598622,1.0802385083267692,1.1706036488147447,Notomys.alexis,Tobermorey East,90,1205,4732
39,0.41106064182940294,1.3277333358108079,1.1706043631598622,0.8909613970915964,1.1706036488147449,Notomys.alexis,Tobermorey East,90,1205,4732
43,0.23952439370910938,0.7836582985729902,1.1706043631598622,1.0767534818276736,1.1706036488147447,Notomys.alexis,Tobermorey East,90,1205,4732
48,0.9815964633594518,1.3997426009914533,1.1706043631598622,1.470410957541472,1.1706036488147447,Notomys.alexis,Tobermorey East,90,1205,4732
55,1.1243824703698082,1.4669673382296589,1.1706043631598622,1.5427373017542096,1.1706036488147447,Notomys.alexis,Tobermorey East,90,1205,4732
