year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,2.354343474206076,1.8237921108592254,1.1299181109822767,0.9988563010392681,1.1586970434215467,Notomys.alexis,Tobermorey East,90,8458,2816
9,1.1050682880772924,0.6639630291406662,1.1299181109822767,1.2328780403554784,1.3022810777420983,Notomys.alexis,Tobermorey East,90,8458,2816
10,0.5712403103554522,1.6921394841217843,1.1299181109822767,1.543182027509015,1.4458651120626502,Notomys.alexis,Tobermorey East,90,8458,2816
12,1.3045733104144892,1.6629048354948668,1.1299181109822767,1.6580099437727536,1.5922082519792786,Notomys.alexis,Tobermorey East,90,8458,2816
19,1.238153148070516,0.9754678872665934,1.1299181109822767,1.687275189019297,1.677498384701523,Notomys.alexis,Tobermorey East,90,8458,2816
24,0.6940736678728705,1.9796906185549357,1.1299181109822767,0.8716615357794681,0.8852159929037391,Notomys.alexis,Tobermorey East,90,8458,2816
39,0.9905651042723933,1.02524851871064,1.1299181109822767,0.8413182041236964,0.8489674015450952,Notomys.alexis,Tobermorey East,90,8458,2816
43,0.606906262264177,3.219138134171075,1.1299181109822767,1.266556292016688,1.2315406328347516,Notomys.alexis,Tobermorey East,90,8458,2816
48,0.33231946081937747,1.9068735031083235,1.1299181109822767,0.37707188847801865,0.40091546065685507,Notomys.alexis,Tobermorey East,90,8458,2816
55,0.556617189121589,1.8837704773447144,1.1299181109822767,0.5031370769253763,0.5090130800848738,Notomys.alexis,Tobermorey East,90,8458,2816
