year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,2.4861879031292298,0.813662018471817,1.1861588394393443,1.0971052686426224,0.9230386750640167,Notomys.alexis,Tobermorey East,90,7792,130
9,3.1652539374733726,0.9907148442490948,1.1861588394393443,0.8980986263668638,0.8739100200625274,Notomys.alexis,Tobermorey East,90,7792,130
10,1.5769514272980407,1.2741969046110224,1.1861588394393443,0.686754563603107,0.824781365061038,Notomys.alexis,Tobermorey East,90,7792,130
12,0.16115881471747273,0.7237258625938126,1.1861588394393443,0.6591044744426632,0.7800359683120592,Notomys.alexis,Tobermorey East,90,7792,130
19,0.7840991446450729,1.1066426695041107,1.1861588394393443,0.691879429356596,0.8287167035211045,Notomys.alexis,Tobermorey East,90,7792,130
24,0.6938880680702253,1.2499393355937014,1.1861588394393443,1.2932008679306264,1.2646958345479962,Notomys.alexis,Tobermorey East,90,7792,130
39,1.126328844023083,1.0545739740275277,1.1861588394393443,1.157507184676692,1.265661871551743,Notomys.alexis,Tobermorey East,90,7792,130
43,1.0990279025978373,1.2957430738112485,1.1861588394393443,1.1192504577996878,1.2765999854730878,Notomys.alexis,Tobermorey East,90,7792,130
48,2.3598508114059342,1.0987814914820033,1.1861588394393443,1.6796529514625334,1.4652271013154534,Notomys.alexis,Tobermorey East,90,7792,130
55,0.3820230767064162,0.9772040825573723,1.1861588394393443,0.9936560670553919,1.1775467777272017,Notomys.alexis,Tobermorey East,90,7792,130
