year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.18553105108105417,0.44753518803631037,0.7560253374078723,0.23640785349030027,0.2851293985862079,Notomys.alexis,Tobermorey East,60,2471,3676
9,0.07469850814584578,0.9088373423854541,0.7560253374078723,0.17742945474274172,0.2780050900294857,Notomys.alexis,Tobermorey East,60,2471,3676
10,0.7632631960019263,0.9745403524354966,0.7560253374078723,0.1592604861774904,0.27088078147276357,Notomys.alexis,Tobermorey East,60,2471,3676
12,0.0010485735633738447,0.48178046572889105,0.7560253374078723,0.2336350064575481,0.2864878245826795,Notomys.alexis,Tobermorey East,60,2471,3676
19,1.7113401307187637,1.0244747732699186,0.7560253374078723,0.6957478818181609,0.6197818705033612,Notomys.alexis,Tobermorey East,60,2471,3676
24,0.39674138774295353,0.7801555201808553,0.7560253374078723,0.5857736456692669,0.6576946982422806,Notomys.alexis,Tobermorey East,60,2471,3676
39,1.4409009972842166,0.9088640113570642,0.7560253374078723,1.6480609357383584,1.442954775816171,Notomys.alexis,Tobermorey East,60,2471,3676
43,0.6832618477485841,1.0206642729742703,0.7560253374078723,1.2564346024344828,1.1835525218484246,Notomys.alexis,Tobermorey East,60,2471,3676
48,1.4497504939734807,1.1308016918422592,0.7560253374078723,0.5236446148073554,0.6478272975767186,Notomys.alexis,Tobermorey East,60,2471,3676
55,1.0149356511502101,0.4840445917351392,0.7560253374078723,0.8904330891215677,0.7561017471311726,Notomys.alexis,Tobermorey East,60,2471,3676
