year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.4152571353619876,0.6907400277747585,1.0258570448034374,1.0746154519632947,1.11164706764762,Notomys.alexis,Tobermorey East,9000,1996,165
9,0.007677804867859406,1.4757687599425056,1.0258570448034374,0.8330631798463192,1.07977922113118,Notomys.alexis,Tobermorey East,9000,1996,165
10,0.2055773004532202,1.45108044368672,1.0258570448034374,0.5692416398829846,1.0479113746147402,Notomys.alexis,Tobermorey East,9000,1996,165
12,1.610732799207974,0.9866198759804814,1.0258570448034374,0.7288135582138859,1.0177072102159785,Notomys.alexis,Tobermorey East,9000,1996,165
19,1.0142797842903728,0.9498712052931789,1.0258570448034374,1.2989700298482416,1.1945637128051783,Notomys.alexis,Tobermorey East,9000,1996,165
24,0.18193039201879424,0.47795670118149797,1.0258570448034374,1.1797079156998838,1.2358236186279816,Notomys.alexis,Tobermorey East,9000,1996,165
39,0.39039980553637266,1.7706700651516123,1.0258570448034374,0.8115767052961361,1.0584698291353871,Notomys.alexis,Tobermorey East,9000,1996,165
43,0.9122982431853819,1.655763005612953,1.0258570448034374,1.134680663042379,1.0751543755831154,Notomys.alexis,Tobermorey East,9000,1996,165
48,0.9168850443729775,0.6555942120654041,1.0258570448034374,1.1863756481066499,1.0449672938811372,Notomys.alexis,Tobermorey East,9000,1996,165
55,0.8843204026351479,1.192457031019498,1.0258570448034374,0.8223565373722637,0.9281868591532968,Notomys.alexis,Tobermorey East,9000,1996,165
