year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.736250881605661,0.9349377629594722,1.0039427047969565,0.9653551898728321,0.9138203709017659,Notomys.alexis,Tobermorey East,60,642,8483
9,2.0739673767907454,1.1771191812787112,1.0039427047969565,0.7455320536652243,0.9176942440336,Notomys.alexis,Tobermorey East,60,642,8483
10,3.2646133764981418,0.8076677045706323,1.0039427047969565,0.48420969004834835,0.921568117165434,Notomys.alexis,Tobermorey East,60,642,8483
12,0.031683559478652534,1.1478654464804108,1.0039427047969565,0.8411378168849859,1.000762630092122,Notomys.alexis,Tobermorey East,60,642,8483
19,1.7197759645131936,1.0524806073381148,1.0039427047969565,1.3122116290463781,1.2262581250454572,Notomys.alexis,Tobermorey East,60,642,8483
24,0.7550667534962985,1.5524945269331114,1.0039427047969565,1.0086016073803423,1.085168368202002,Notomys.alexis,Tobermorey East,60,642,8483
39,0.549689303783033,1.2860121991561302,1.0039427047969565,0.5299828826233277,0.7461468561827711,Notomys.alexis,Tobermorey East,60,642,8483
43,0.615798862599811,0.34692106063573613,1.0039427047969565,1.0802421126451618,1.0446751008936146,Notomys.alexis,Tobermorey East,60,642,8483
48,0.6578502235651058,1.0649682072848652,1.0039427047969565,1.5206480467779777,1.3392575136657419,Notomys.alexis,Tobermorey East,60,642,8483
55,0.03369044105873997,1.3918211970218064,1.0039427047969565,1.3543980828255133,1.1719144163644417,Notomys.alexis,Tobermorey East,60,642,8483
