year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.9827950567450943,1.0226338519910674,1.2203545989489155,1.0594607386207888,1.2025010503954854,Notomys.alexis,Tobermorey East,60,8458,2816
9,1.3391641620056802,1.082045040835724,1.2203545989489155,1.1421451165362688,1.2916617518576046,Notomys.alexis,Tobermorey East,60,8458,2816
10,0.8724624312655185,0.7031853898690781,1.2203545989489155,1.2770206863749667,1.3808224533197235,Notomys.alexis,Tobermorey East,60,8458,2816
12,1.6340788077199293,1.3589031163335599,1.2203545989489155,1.4672285975294288,1.5699485690474053,Notomys.alexis,Tobermorey East,60,8458,2816
19,1.8505356224803076,0.9213682447453707,1.2203545989489155,2.319428748881682,2.1117672581640905,Notomys.alexis,Tobermorey East,60,8458,2816
24,0.17644666926037544,0.654399402745402,1.2203545989489155,0.9100246907972829,1.363846438667532,Notomys.alexis,Tobermorey East,60,8458,2816
39,0.7047496384367,1.657478416841338,1.2203545989489155,0.659880452496067,0.799976291058724,Notomys.alexis,Tobermorey East,60,8458,2816
43,1.2610534159440538,1.476474859223265,1.2203545989489155,1.0689577662367749,0.9673396573017727,Notomys.alexis,Tobermorey East,60,8458,2816
48,0.2258661340714565,0.7567137383416561,1.2203545989489155,0.5931189064263341,0.6800373376781008,Notomys.alexis,Tobermorey East,60,8458,2816
55,1.0145124156580998,1.0448145004632083,1.2203545989489155,0.6132606913942268,0.6234345656604804,Notomys.alexis,Tobermorey East,60,8458,2816
