year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.2743136197273972,1.3254903545561256,1.0988661758159988,0.6550088534586095,0.773879695557426,Notomys.alexis,Tobermorey East,90,2713,1205
9,0.5073944352369155,1.0340141350515715,1.0988661758159988,0.7137069054377684,0.7863628601452337,Notomys.alexis,Tobermorey East,90,2713,1205
10,0.043509493458511406,0.7288251251047694,1.0988661758159988,0.7090208983595577,0.7988460247330413,Notomys.alexis,Tobermorey East,90,2713,1205
12,1.5689931283988767,0.243312050186673,1.0988661758159988,0.7499105558533468,0.8298746196771365,Notomys.alexis,Tobermorey East,90,2713,1205
19,1.4570565243219478,1.559097535919095,1.0988661758159988,0.9983980557266637,1.0369976490557191,Notomys.alexis,Tobermorey East,90,2713,1205
24,0.8919140007215578,1.425700370325443,1.0988661758159988,0.9322639728160061,1.2458024585487728,Notomys.alexis,Tobermorey East,90,2713,1205
39,0.6244156619798145,1.0178039308366296,1.0988661758159988,1.248063097408924,1.2261151978889877,Notomys.alexis,Tobermorey East,90,2713,1205
43,0.7614251439197401,1.1021577635936304,1.0988661758159988,1.339697379194676,1.2073507160486459,Notomys.alexis,Tobermorey East,90,2713,1205
48,1.4497524488009268,0.7448202082838258,1.0988661758159988,0.9158323086400552,1.0209619170803454,Notomys.alexis,Tobermorey East,90,2713,1205
55,0.4464049702687327,1.2486542002201135,1.0988661758159988,0.7715483232130652,0.9012779662030957,Notomys.alexis,Tobermorey East,90,2713,1205
