year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.5769993749043896,1.3183640933898024,0.9910602651308534,0.3470461377385763,0.8984836250380588,Notomys.alexis,Tobermorey East,90,7961,3518
9,0.42234520518413166,0.5921046666398851,0.9910602651308534,0.46813975196999924,0.9022263319369869,Notomys.alexis,Tobermorey East,90,7961,3518
10,1.2205380876051857,0.6967577560649871,0.9910602651308534,0.6384005598589966,0.9059690388359151,Notomys.alexis,Tobermorey East,90,7961,3518
12,0.3966456653425843,0.6032256968989546,0.9910602651308534,1.2261118892050136,0.9142041725515391,Notomys.alexis,Tobermorey East,90,7961,3518
19,0.22490848842663436,1.3510550627803481,0.9910602651308534,0.7455055643590546,0.9198229035431,Notomys.alexis,Tobermorey East,90,7961,3518
24,1.313624050402979,0.6585609283415493,0.9910602651308534,0.5901669072001394,0.9200598846937221,Notomys.alexis,Tobermorey East,90,7961,3518
39,1.4636873997587916,1.0067593877700614,0.9910602651308534,1.0243626231547547,0.9614625668776688,Notomys.alexis,Tobermorey East,90,7961,3518
43,0.5521128930254924,1.340069436229433,0.9910602651308534,1.1359633876079072,0.9759258798047089,Notomys.alexis,Tobermorey East,90,7961,3518
48,0.30626869430519865,1.1720738681730218,0.9910602651308534,0.9910774796265651,0.9883155035942014,Notomys.alexis,Tobermorey East,90,7961,3518
55,2.598399051014198,1.2260949577193345,0.9910602651308534,0.7770813599297182,1.0046275665884137,Notomys.alexis,Tobermorey East,90,7961,3518
