year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6177547174474409,0.7080102891672493,0.7786662152289447,0.30635915726941754,0.7143140169392085,Notomys.alexis,Tobermorey East,90,7005,225
9,1.5649684245347335,0.6078263438077355,0.7786662152289447,0.3661534015012913,0.7158422862800908,Notomys.alexis,Tobermorey East,90,7005,225
10,1.8505377437346264,0.23703114875344217,0.7786662152289447,0.45876212183164705,0.7173705556209731,Notomys.alexis,Tobermorey East,90,7005,225
12,2.175593974784667,0.9033548719736286,0.7786662152289447,0.7795790698212707,0.7214035217183521,Notomys.alexis,Tobermorey East,90,7005,225
19,0.5599982767931511,0.898959886494875,0.7786662152289447,0.5592857670146559,0.7314674163236169,Notomys.alexis,Tobermorey East,90,7005,225
24,0.9798654092044492,0.5709899180821305,0.7786662152289447,1.1766366188380015,0.7437791866877645,Notomys.alexis,Tobermorey East,90,7005,225
39,0.7946974151754864,0.5573888190131772,0.7786662152289447,0.6728327376643223,0.7308290969100318,Notomys.alexis,Tobermorey East,90,7005,225
43,0.026591724616025658,0.5344605431904481,0.7786662152289447,0.4312630805565663,0.7270363378797524,Notomys.alexis,Tobermorey East,90,7005,225
48,0.9649339295285027,0.7453301906938485,0.7786662152289447,0.6796238532187715,0.7360577178722854,Notomys.alexis,Tobermorey East,90,7005,225
55,0.6957329496993949,1.1030699192325777,0.7786662152289447,0.5256587372507188,0.7501096298414018,Notomys.alexis,Tobermorey East,90,7005,225
