year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.4857883228615605,1.3904134034280045,1.0394143996399727,0.380741528118242,0.8232607293237009,Notomys.alexis,Tobermorey East,900,9541,8264
9,1.3782620644523256,1.0480270439473125,1.0394143996399727,0.6677870624194517,0.9292065448489459,Notomys.alexis,Tobermorey East,900,9541,8264
10,0.44263089989507454,0.7577713655551034,1.0394143996399727,1.0309233227594141,1.035152360374191,Notomys.alexis,Tobermorey East,900,9541,8264
12,0.7339288346019721,0.9648509407536131,1.0394143996399727,1.5974721316436307,1.2700886991190958,Notomys.alexis,Tobermorey East,900,9541,8264
19,0.884267602133828,0.5293955958862006,1.0394143996399727,1.0514429222322927,1.209230787027365,Notomys.alexis,Tobermorey East,900,9541,8264
24,1.767562596372294,0.7549552885218783,1.0394143996399727,1.4739524808950708,1.2597322778021731,Notomys.alexis,Tobermorey East,900,9541,8264
39,0.6369013592597645,0.7484817284683146,1.0394143996399727,0.2177194195896107,0.4313055955123073,Notomys.alexis,Tobermorey East,900,9541,8264
43,0.7413656509600635,1.1441188180705772,1.0394143996399727,0.3317008173036186,0.46848368480815317,Notomys.alexis,Tobermorey East,900,9541,8264
48,0.993470573320099,1.0170776051574297,1.0394143996399727,0.7613374286252917,0.886863136559021,Notomys.alexis,Tobermorey East,900,9541,8264
55,0.3227686887980863,1.0691820508473513,1.0394143996399727,1.9583939198169151,1.62312321921908,Notomys.alexis,Tobermorey East,900,9541,8264
