year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.320710351307226,1.2679661574020413,1.0413045990592653,0.4394828001393212,0.5581470255440546,Notomys.alexis,Tobermorey East,900,4812,5464
9,1.0705624945162753,1.1029073356202204,1.0413045990592653,0.6624516801787111,0.5861711369410801,Notomys.alexis,Tobermorey East,900,4812,5464
10,0.6108810340733386,0.7855476088871396,1.0413045990592653,0.908591270583668,0.6141952483381056,Notomys.alexis,Tobermorey East,900,4812,5464
12,1.058374121765846,0.6383796769590452,1.0413045990592653,0.905749717849361,0.660660057832384,Notomys.alexis,Tobermorey East,900,4812,5464
19,0.5354541423735935,1.151783452764131,1.0413045990592653,1.1021471201405033,0.7967220503619555,Notomys.alexis,Tobermorey East,900,4812,5464
24,1.1008840837156795,0.7491774305107505,1.0413045990592653,0.7095968816978702,0.8144387986661098,Notomys.alexis,Tobermorey East,900,4812,5464
39,0.9286012551113245,1.2881436515015596,1.0413045990592653,0.7336893713447942,0.7683764835161169,Notomys.alexis,Tobermorey East,900,4812,5464
43,1.219250649977131,0.895861990061673,1.0413045990592653,0.7801881133025974,0.7903161188521174,Notomys.alexis,Tobermorey East,900,4812,5464
48,0.04501990431981717,0.7633022362269126,1.0413045990592653,0.7412024917161766,0.8487885874901459,Notomys.alexis,Tobermorey East,900,4812,5464
55,1.1402505014484343,0.8830259564254687,1.0413045990592653,1.2238152505261586,1.0221655085363375,Notomys.alexis,Tobermorey East,900,4812,5464
