year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.10874900084496475,1.4324613403927664,0.985762736517767,1.1822367011940127,1.0141606087800126,Notomys.alexis,Tobermorey East,900,1447,3485
9,0.37895643952333335,0.5773586966602231,0.985762736517767,1.0886937450395242,1.013893789516925,Notomys.alexis,Tobermorey East,900,1447,3485
10,0.6635988715184911,0.5876565966617091,0.985762736517767,0.8703105709106841,1.0136269702538374,Notomys.alexis,Tobermorey East,900,1447,3485
12,0.07168834320146544,0.695508976612122,0.985762736517767,0.9210648680871715,1.0131893828420264,Notomys.alexis,Tobermorey East,900,1447,3485
19,1.6278866915610855,1.4124133335020685,0.985762736517767,1.180803894926341,1.012130562279073,Notomys.alexis,Tobermorey East,900,1447,3485
24,0.5227176508762268,1.1803828548172455,0.985762736517767,0.9890407309474194,1.0111283930216595,Notomys.alexis,Tobermorey East,900,1447,3485
39,1.0595066401797748,0.9576698414014477,0.985762736517767,0.9386811285370641,1.0109260467591228,Notomys.alexis,Tobermorey East,900,1447,3485
43,1.0321215081869939,0.8855872600351385,0.985762736517767,1.2429667516954714,1.0116486038474675,Notomys.alexis,Tobermorey East,900,1447,3485
48,0.21161186680127564,0.5740165109400208,0.985762736517767,0.4884070513019394,1.0119636241483192,Notomys.alexis,Tobermorey East,900,1447,3485
55,0.5158801473252432,0.8735215961375099,0.985762736517767,1.2947971208130062,1.0149233958135186,Notomys.alexis,Tobermorey East,900,1447,3485
