year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.5842674695473138,1.3028528681993652,0.9941691989341562,1.2524271900020387,1.0193825753505612,Notomys.alexis,Tobermorey East,9000,5813,3894
9,2.172204312140305,0.57729539072755,0.9941691989341562,0.954579378182972,0.9927254873327939,Notomys.alexis,Tobermorey East,9000,5813,3894
10,0.20217710807896627,0.6281818485676032,0.9941691989341562,0.5855032213151453,0.9660683993150265,Notomys.alexis,Tobermorey East,9000,5813,3894
12,0.1988820822513031,0.801235675490471,0.9941691989341562,0.3469135944180655,0.9277418503505568,Notomys.alexis,Tobermorey East,9000,5813,3894
19,1.4399030618242148,0.6650099451063463,0.9941691989341562,1.2456469988319427,1.085467262872966,Notomys.alexis,Tobermorey East,9000,5813,3894
24,0.16578078748191238,0.9961853633846878,0.9941691989341562,1.0497292186119038,1.2063267646135734,Notomys.alexis,Tobermorey East,9000,5813,3894
39,1.0466649889958015,0.7734609506370872,0.9941691989341562,1.408357372596035,1.2518759207686736,Notomys.alexis,Tobermorey East,9000,5813,3894
43,1.2177804785054498,0.8520311581861443,0.9941691989341562,1.686527617072633,1.1989379826074256,Notomys.alexis,Tobermorey East,9000,5813,3894
48,0.9570842119149341,0.6956385381329225,0.9941691989341562,0.7110477577622852,0.9449346823827055,Notomys.alexis,Tobermorey East,9000,5813,3894
55,2.2068219974506396,0.6898992813168223,0.9941691989341562,0.6866260142868456,0.8196008159032128,Notomys.alexis,Tobermorey East,9000,5813,3894
