year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.7037122744033586,0.5607315238215829,0.7470617419407029,0.3860565222570556,0.74706240697082,Notomys.alexis,Tobermorey East,60,7005,225
9,1.051565612505383,1.0879022804653875,0.7470617419407029,0.3618503601815775,0.74706240697082,Notomys.alexis,Tobermorey East,60,7005,225
10,1.0372624811120685,0.6675162899683413,0.7470617419407029,0.39686694553997964,0.74706240697082,Notomys.alexis,Tobermorey East,60,7005,225
12,1.2284579666729027,0.7089838739539018,0.7470617419407029,0.5249989195845194,0.74706240697082,Notomys.alexis,Tobermorey East,60,7005,225
19,0.4966564815012773,0.582924900178743,0.7470617419407029,0.8166254739789509,0.7470624069708202,Notomys.alexis,Tobermorey East,60,7005,225
24,1.94028161641317,0.9724438837000786,0.7470617419407029,0.9896643549992246,0.74706240697082,Notomys.alexis,Tobermorey East,60,7005,225
39,1.2244645259977078,0.5204595342890279,0.7470617419407029,1.2672365221765902,0.7470624069708199,Notomys.alexis,Tobermorey East,60,7005,225
43,0.17039347293016383,0.4255869101049121,0.7470617419407029,0.5951958910492378,0.7470624069708199,Notomys.alexis,Tobermorey East,60,7005,225
48,0.35598548412447006,0.5975625714973284,0.7470617419407029,0.6727717669705178,0.7470624069708199,Notomys.alexis,Tobermorey East,60,7005,225
55,0.8630756136895252,0.42033696385675756,0.7470617419407029,0.47162349949264876,0.7470624069708199,Notomys.alexis,Tobermorey East,60,7005,225
