year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.7012696460539614,1.9683826678900231,1.0827422469087644,2.0056024243335506,1.561403955442111,Notomys.alexis,Tobermorey East,9000,2023,1568
9,1.1835011263852557,2.634440262451769,1.0827422469087644,1.47422574319063,1.4176873564595982,Notomys.alexis,Tobermorey East,9000,2023,1568
10,0.24337114080666522,1.738685378798883,1.0827422469087644,0.7728721080970428,1.2739707574770853,Notomys.alexis,Tobermorey East,9000,2023,1568
12,0.5396823604421563,0.9971678629115853,1.0827422469087644,0.5761510185009425,1.072431605076801,Notomys.alexis,Tobermorey East,9000,2023,1568
19,0.006998689139060432,1.2447073613332273,1.0827422469087644,0.7868756997992201,1.079093114604869,Notomys.alexis,Tobermorey East,9000,2023,1568
24,1.7386719568180578,2.675182741064751,1.0827422469087644,1.9667490468101563,1.521626740785273,Notomys.alexis,Tobermorey East,9000,2023,1568
39,0.8297729595255452,0.9579299961232595,1.0827422469087644,0.7839889795189489,0.8345367991633621,Notomys.alexis,Tobermorey East,9000,2023,1568
43,1.7107225774203036,1.1361527499715312,1.0827422469087644,1.3548140708735021,1.1877698161718853,Notomys.alexis,Tobermorey East,9000,2023,1568
48,0.9240244950132874,0.7924832967403052,1.0827422469087644,1.5275779504447766,1.2433751591440798,Notomys.alexis,Tobermorey East,9000,2023,1568
55,0.0462589420676468,0.5448711802373762,1.0827422469087644,0.6752350185070656,0.9164307552916238,Notomys.alexis,Tobermorey East,9000,2023,1568
