year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.4097225443248402,1.867022829945593,1.1153634649042854,0.6698393333998118,0.9693683678504131,Notomys.alexis,Tobermorey East,900,1996,165
9,0.3753703685888652,1.198648618379036,1.1153634649042854,0.4576332755671323,0.9590653993688866,Notomys.alexis,Tobermorey East,900,1996,165
10,0.0616555480919867,1.5168510684085004,1.1153634649042854,0.3344849021958489,0.94876243088736,Notomys.alexis,Tobermorey East,900,1996,165
12,1.4320196842225688,2.1781240130071438,1.1153634649042854,0.5878702091785,0.9617084818772803,Notomys.alexis,Tobermorey East,900,1996,165
19,1.601985980714133,1.5048545578883756,1.1153634649042854,1.339588249655526,1.2399420333005444,Notomys.alexis,Tobermorey East,900,1996,165
24,0.7270215036043082,1.457949604947576,1.1153634649042854,1.347713547730124,1.3560882851445006,Notomys.alexis,Tobermorey East,900,1996,165
39,0.8718072554701877,1.2153752614424178,1.1153634649042854,0.8762238789551307,1.2017098871664684,Notomys.alexis,Tobermorey East,900,1996,165
43,0.0897652487738112,1.402774778228591,1.1153634649042854,1.2130117371055043,1.223479783395172,Notomys.alexis,Tobermorey East,900,1996,165
48,0.6347920868311088,3.0220533199536335,1.1153634649042854,1.6668203041075176,1.2462633978911257,Notomys.alexis,Tobermorey East,900,1996,165
55,0.9209941539900273,1.2813116647388663,1.1153634649042854,0.75252663734572,0.9779077811080541,Notomys.alexis,Tobermorey East,900,1996,165
