year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.11571834854661267,1.7973755014375608,1.01264903555674,0.9542836883576511,0.8408410440613141,Notomys.alexis,Tobermorey East,90,3807,982
9,1.2861449180027638,1.1485575145193359,1.01264903555674,0.9615437297121004,0.8381150272932363,Notomys.alexis,Tobermorey East,90,3807,982
10,1.2439217430645546,0.7226879675706687,1.01264903555674,0.9919028434082896,0.8353890105251585,Notomys.alexis,Tobermorey East,90,3807,982
12,0.03537701001754323,0.5679400480542429,1.01264903555674,0.6946189989206695,0.827893533566521,Notomys.alexis,Tobermorey East,90,3807,982
19,0.5302588237693044,1.2827388599159095,1.01264903555674,0.5670734795032129,0.8141988645048996,Notomys.alexis,Tobermorey East,90,3807,982
24,1.2385632372562592,1.1973520738825758,1.01264903555674,0.8152524358833623,0.8249609471599819,Notomys.alexis,Tobermorey East,90,3807,982
39,0.7023605081872137,0.6652068853571687,1.01264903555674,0.8407645837528381,0.9026221846887866,Notomys.alexis,Tobermorey East,90,3807,982
43,2.0147497579395353,1.1542347379798423,1.01264903555674,0.8781363889724986,0.9288398151175352,Notomys.alexis,Tobermorey East,90,3807,982
48,0.11998920463612506,0.998532797198574,1.01264903555674,0.6373596693720048,0.9749017265570608,Notomys.alexis,Tobermorey East,90,3807,982
55,1.2162204298645047,0.9802731352535221,1.01264903555674,0.9401692165630098,1.0926725434618982,Notomys.alexis,Tobermorey East,90,3807,982
