year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.44518110310745485,0.8548041553312582,0.714528171871269,0.6201262743682535,0.45903701100350336,Notomys.alexis,Tobermorey East,60,286,4213
9,0.01494239483166715,0.5349567826387245,0.714528171871269,0.5531205801339277,0.4346562757794311,Notomys.alexis,Tobermorey East,60,286,4213
10,0.4124840866482272,0.4254663607026313,0.714528171871269,0.42770885409069587,0.41027554055535886,Notomys.alexis,Tobermorey East,60,286,4213
12,0.8213170751374654,0.42420139822940084,0.714528171871269,0.20950196746262204,0.35487334530180425,Notomys.alexis,Tobermorey East,60,286,4213
19,0.7208357641423937,0.6369397051744822,0.714528171871269,0.24304516258629558,0.37701087746517914,Notomys.alexis,Tobermorey East,60,286,4213
24,0.5439626149512344,1.5900882598891528,0.714528171871269,0.7490417550074346,0.5967492306062989,Notomys.alexis,Tobermorey East,60,286,4213
39,0.952162904847069,0.08542544461562214,0.714528171871269,1.5368507999858414,1.280263032749056,Notomys.alexis,Tobermorey East,60,286,4213
43,0.7122144758157902,0.5077283028402432,0.714528171871269,1.3136242779331475,1.1650870858948599,Notomys.alexis,Tobermorey East,60,286,4213
48,0.27290407491088775,0.948902594047162,0.714528171871269,1.1370349204569428,1.0128673569481192,Notomys.alexis,Tobermorey East,60,286,4213
55,0.5259012997438484,0.6035344219427696,0.714528171871269,0.3583754496965427,0.5761637598218374,Notomys.alexis,Tobermorey East,60,286,4213
