year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.928232272723881,0.6529505095373743,0.7687319544439085,0.6126950444010045,0.7687318986949505,Notomys.alexis,Tobermorey East,60,8710,7839
9,0.9763760305234772,1.1662767070483853,0.7687319544439085,0.8371436267110065,0.7687318986949505,Notomys.alexis,Tobermorey East,60,8710,7839
10,1.208317744263208,0.6676881352178259,0.7687319544439085,0.9625687074458571,0.7687318986949505,Notomys.alexis,Tobermorey East,60,8710,7839
12,0.7748437696078903,0.7207014604049301,0.7687319544439085,1.270841079435959,0.7687318986949505,Notomys.alexis,Tobermorey East,60,8710,7839
19,1.0438377582685563,1.175680121125795,0.7687319544439085,0.6406559839337997,0.7687318986949503,Notomys.alexis,Tobermorey East,60,8710,7839
24,1.340055209828443,1.1247075011635754,0.7687319544439085,1.0913343215460662,0.7687318986949503,Notomys.alexis,Tobermorey East,60,8710,7839
39,0.9187189280114691,1.038554109005696,0.7687319544439085,0.5525584388009339,0.7687318986949505,Notomys.alexis,Tobermorey East,60,8710,7839
43,1.089121289505817,0.9455510658411195,0.7687319544439085,0.8419889768882352,0.7687318986949504,Notomys.alexis,Tobermorey East,60,8710,7839
48,0.12165412603774928,0.8908841911141971,0.7687319544439085,0.9554583966112582,0.7687318986949504,Notomys.alexis,Tobermorey East,60,8710,7839
55,1.2374429634945274,0.7451183728775012,0.7687319544439085,0.8454735173245513,0.7687318986949504,Notomys.alexis,Tobermorey East,60,8710,7839
