year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.6558532790564664,2.174617630692257,1.3282784056136117,1.6834599539589301,1.2129814990697338,Notomys.alexis,Tobermorey East,60,6601,2804
9,2.5217913252760544,1.3018528324859377,1.3282784056136117,1.3658421985386335,1.214809373087402,Notomys.alexis,Tobermorey East,60,6601,2804
10,1.9407424935998634,1.9946964102318467,1.3282784056136117,0.9772985207977616,1.21663724710507,Notomys.alexis,Tobermorey East,60,6601,2804
12,0.23424344112693762,1.9134119203460846,1.3282784056136117,0.799587405496798,1.2251977902014901,Notomys.alexis,Tobermorey East,60,6601,2804
19,0.20362235283580654,2.0455149589901755,1.3282784056136117,1.061263062932078,1.3188145121009593,Notomys.alexis,Tobermorey East,60,6601,2804
24,2.0459670219399375,1.230909006644658,1.3282784056136117,1.801639051337185,1.4652754330154187,Notomys.alexis,Tobermorey East,60,6601,2804
39,0.42381085812938535,2.2816801701621885,1.3282784056136117,1.6774109454093626,1.498086801103132,Notomys.alexis,Tobermorey East,60,6601,2804
43,2.0191854893144865,1.7219280457669883,1.3282784056136117,1.706797015259798,1.3994993795270685,Notomys.alexis,Tobermorey East,60,6601,2804
48,1.8518559906600665,0.5598226191947198,1.3282784056136117,1.0724575002882129,1.2492642009346997,Notomys.alexis,Tobermorey East,60,6601,2804
55,0.38807068536308975,2.8229160825705857,1.3282784056136117,0.592385181376883,1.1069757463153926,Notomys.alexis,Tobermorey East,60,6601,2804
