year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.9498406901097232,1.0402621939772951,1.0867172610551576,0.7114853374162972,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
9,0.24309018907331137,1.195256179173527,1.0867172610551576,0.670119107336361,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
10,0.047467364723044136,1.2280573067863518,1.0867172610551576,0.5991722687409382,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
12,1.2055386665321461,1.244510529248782,1.0867172610551576,0.8165557146008596,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
19,1.1287451910466855,1.0131042086826962,1.0867172610551576,1.1814888619047876,1.0867172441877504,Notomys.alexis,Tobermorey East,90,1996,165
24,0.15871930847088245,1.1118409870889447,1.0867172610551576,1.2482740112908506,1.0867172441877504,Notomys.alexis,Tobermorey East,90,1996,165
39,0.9590646176276678,0.9826094729650852,1.0867172610551576,1.198718274408392,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
43,1.5030110196954105,0.7925813748003175,1.0867172610551576,1.2951002084701793,1.0867172441877502,Notomys.alexis,Tobermorey East,90,1996,165
48,0.4957574039608268,0.9111455122081908,1.0867172610551576,1.3041416588293975,1.0867172441877504,Notomys.alexis,Tobermorey East,90,1996,165
55,0.41031142827345035,1.2539700513876142,1.0867172610551576,0.6798326336195062,1.0867172441877506,Notomys.alexis,Tobermorey East,90,1996,165
