year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.0528217472932706,0.9259687799127235,1.0488772815096796,1.3146807492156913,1.0967553309426936,Notomys.alexis,Tobermorey East,9000,648,6662
9,2.176784139037509,0.9095363187240946,1.0488772815096796,1.48162140436669,1.1061409655214558,Notomys.alexis,Tobermorey East,9000,648,6662
10,3.0370463342050877,1.4065759193449805,1.0488772815096796,1.597643058973938,1.1155266001002178,Notomys.alexis,Tobermorey East,9000,648,6662
12,1.2600994859500747,1.1729503695834773,1.0488772815096796,1.2371834171864557,1.077057345719044,Notomys.alexis,Tobermorey East,9000,648,6662
19,0.8722746523367817,0.3873837189864059,1.0488772815096796,0.9503799841140549,1.0918609507268482,Notomys.alexis,Tobermorey East,9000,648,6662
24,0.5893598555394282,1.5587850410864363,1.0488772815096796,1.6054215020446945,1.443454833527871,Notomys.alexis,Tobermorey East,9000,648,6662
39,0.9062569024437863,1.1213665357403824,1.0488772815096796,0.569749493621102,0.8197087408772505,Notomys.alexis,Tobermorey East,9000,648,6662
43,0.2591548311827421,0.4649977555111412,1.0488772815096796,0.3169030492153617,0.6159546456487082,Notomys.alexis,Tobermorey East,9000,648,6662
48,0.7068115211999981,0.9678133707492171,1.0488772815096796,0.7444697294370441,0.6834947797182089,Notomys.alexis,Tobermorey East,9000,648,6662
55,1.301105899781751,0.8430875212840478,1.0488772815096796,0.6926575939079042,0.7251388417094895,Notomys.alexis,Tobermorey East,9000,648,6662
