year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.2372618875032129,1.2586582008172353,1.0885382442416103,0.8287877445315919,0.9050648494890835,Notomys.alexis,Tobermorey East,900,642,8483
9,0.8595220998134829,1.5802345272574543,1.0885382442416103,0.6501594205989155,0.9201885734372284,Notomys.alexis,Tobermorey East,900,642,8483
10,2.6100573164679055,1.6850324859701118,1.0885382442416103,0.5210069465575262,0.9353122973853731,Notomys.alexis,Tobermorey East,900,642,8483
12,0.04333585976160381,0.9880649997411801,1.0885382442416103,0.8546778090539878,1.0155214059985,Notomys.alexis,Tobermorey East,900,642,8483
19,1.3889022212334292,0.8672220542087037,1.0885382442416103,1.233695129859645,1.2607344989385654,Notomys.alexis,Tobermorey East,900,642,8483
24,0.8102903238337535,1.858940293613339,1.0885382442416103,1.652367185201519,1.3389579333933028,Notomys.alexis,Tobermorey East,900,642,8483
39,0.20228406611905436,1.214058664671028,1.0885382442416103,0.5396818500589929,0.7797110105963097,Notomys.alexis,Tobermorey East,900,642,8483
43,1.084303450167698,1.1362949032170235,1.0885382442416103,0.8688141536237167,0.9632117917430074,Notomys.alexis,Tobermorey East,900,642,8483
48,0.6466062554358059,0.38900711431393303,1.0885382442416103,1.3720718061161914,1.2648504864309165,Notomys.alexis,Tobermorey East,900,642,8483
55,0.2000145065197021,1.80051303300395,1.0885382442416103,1.1916043486422947,1.2037075201258638,Notomys.alexis,Tobermorey East,900,642,8483
