year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,0.7835077423863979,0.7417587346940244,0.7997127275769499,1.3345153709683921,1.2602118527430866,Notomys.alexis,Tobermorey East,90,9046,7880
9,0.7544011577505443,1.05677116099307,0.7997127275769499,1.2058889169535434,1.2283785596837258,Notomys.alexis,Tobermorey East,90,9046,7880
10,0.685038945900853,1.2465522971094394,0.7997127275769499,1.0098828329602572,1.1965452666243652,Notomys.alexis,Tobermorey East,90,9046,7880
12,1.9869017002439349,1.3445804471280078,0.7997127275769499,0.884986397558879,1.137589542348829,Notomys.alexis,Tobermorey East,90,9046,7880
19,0.6340794253318924,0.8827684972960059,0.7997127275769499,1.1199008270018718,0.9716116786571506,Notomys.alexis,Tobermorey East,90,9046,7880
24,0.8345196001859934,0.5908869621922338,0.7997127275769499,0.49431851865379145,0.7875628174134474,Notomys.alexis,Tobermorey East,90,9046,7880
39,0.3652181362129594,1.3052531825263374,0.7997127275769499,0.6764549746085728,0.7272672240055791,Notomys.alexis,Tobermorey East,90,9046,7880
43,1.3198259531145933,1.1807613902305198,0.7997127275769499,0.5783647499327443,0.6990446067055878,Notomys.alexis,Tobermorey East,90,9046,7880
48,0.04732167229174178,0.44598565709383864,0.7997127275769499,0.5655439249651977,0.7243210252049255,Notomys.alexis,Tobermorey East,90,9046,7880
55,0.16892596324938958,0.707108198103798,0.7997127275769499,0.8031847791527521,0.795227078805033,Notomys.alexis,Tobermorey East,90,9046,7880
