year,original,mice,mean,ma,kf,species_name,site,sim_years,species_seed,rain_seed
8,1.2726340856892944,1.3512127500155646,0.9866457610643282,0.9757051566050251,1.1134615754547115,Notomys.alexis,Tobermorey East,9000,9541,8264
9,1.1414360163418085,1.1757502788342504,0.9866457610643282,1.1638443584841442,1.1410794812101603,Notomys.alexis,Tobermorey East,9000,9541,8264
10,1.0667205136620175,0.7260464549472144,0.9866457610643282,1.3431850032765535,1.1686973869656094,Notomys.alexis,Tobermorey East,9000,9541,8264
12,0.5025268848223858,0.7227268666426165,0.9866457610643282,1.4800534305961688,1.2164893414747775,Notomys.alexis,Tobermorey East,9000,9541,8264
19,0.9271658822879776,1.1181468513414607,0.9866457610643282,1.1468500380528936,1.1366547859348757,Notomys.alexis,Tobermorey East,9000,9541,8264
24,0.9760872513494971,1.2574319126649716,0.9866457610643282,1.063423025121253,0.9945959478779782,Notomys.alexis,Tobermorey East,9000,9541,8264
39,0.6301289516893109,0.7687019812890127,0.9866457610643282,0.2164775108501556,0.5498680029732721,Notomys.alexis,Tobermorey East,9000,9541,8264
43,0.9467492104767157,1.1460088037257352,0.9866457610643282,0.34281184655960545,0.568186707561701,Notomys.alexis,Tobermorey East,9000,9541,8264
48,1.69202447708849,0.7206629924872734,0.9866457610643282,0.6113815721308586,0.7869745364690395,Notomys.alexis,Tobermorey East,9000,9541,8264
55,0.5201730614110869,0.6717126778757321,0.9866457610643282,1.3867376727509828,1.1120841131818104,Notomys.alexis,Tobermorey East,9000,9541,8264
